batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,f_new_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT
110,17.321917603490874,1778271541.5622442,0.011791124939918518,6630.2983632362375,6636.784584466792,2628.999989318848,6644.771077727176,6647.865259650946,2631.9999881744384,6616.504121710427,6624.006204725372,2762.9999382019046,6598.037870220376,6613.541564018706,2769.9999355316163,6609.897342360239,6620.307422746584,2800.9999237060547,6617.003582235535,6624.65005501727,2806.9999214172362,6620.161350368309,6625.69256197084,2837.999909591675,6621.444681663967,6625.767590243604,2842.9999076843264,6591.182506036617,6602.085374575909,2877.999894332886,6575.077103646423,6592.938580860103,2881.9998928070067,6582.476807164472,6603.6224928936035,2877.999894332886,6579.039641470796,6596.310598465629,2881.9998928070067,6597.632145367851,6611.863465476663,2940.999870300293,6615.092322034415,6624.672929975242,2946.9998680114745,6584.931268148057,6601.435000152825,2971.9998584747314,6601.617173029312,6616.430279365469,2978.9998558044435,-0.14228511017506104,2768.085295678506,-5.066259280521701,-0.33809007934314095,2767.889490709338,-12.0381675919363,-0.430627879780726,2778.4655559474045,-15.31977124294348,-0.7439016496286364,2863.6798968754847,-26.87824046108921,-0.4330257673261923,2881.5790565661755,-19.169179170784737,-0.6748010419135148,2881.337281291588,-29.872083956907677,0.05735284027029262,2967.4523218663285,2.040252805458136,0.3836409571035368,2976.4463605186443,13.65978936391226,14.590820628794651,2.345376379397069,25.405003293460275,29.390594232227098,47.79717685568457
111,17.474666583002545,1778271541.715018,0.011842916021123528,6627.285000152826,6634.655749304642,2628.999989318848,6643.717176085827,6648.224910596937,2631.9999881744384,6615.9932114802705,6622.239260934683,2762.9999382019046,6596.8601430449,6611.634793838066,2769.9999355316163,6609.490491181954,6619.209048812544,2800.9999237060547,6616.357972919277,6624.351288321055,2806.9999214172362,6621.326344102454,6625.759892410673,2837.999909591675,6623.195800348442,6628.523669651864,2842.9999076843264,6591.220845432038,6604.090000611303,2877.999894332886,6575.478630375646,6594.461085979766,2881.9998928070067,6583.967255555217,6602.828141333252,2877.999894332886,6577.375095516091,6596.719485282881,2881.9998928070067,6598.736442827887,6611.104488492221,2940.999870300293,6614.580268667666,6624.254702448268,2946.9998680114745,6582.384197817648,6600.10611455818,2971.9998584747314,6601.037640981753,6616.02706238347,2978.9998558044435,-0.10401690035056968,2768.123563888331,-3.7036664348350072,-0.3200856237141346,2767.9074951649673,-11.39709390327719,-0.35198961471715734,2778.544194212468,-12.52218128585741,-0.5316437484024201,2863.892154776711,-19.20905608467007,-0.4518589298408403,2881.560223403661,-20.002885369898394,-0.5776265431753276,2881.4344557903264,-25.570364480384427,0.2074827291903599,2967.6024517552487,7.380928622187357,0.34630125559840425,2976.409020817139,12.330284658986255,12.551250755505226,3.46797555189407,25.326729418386172,28.478131486954215,39.91251171719782
112,17.628890562336892,1778271541.8693,0.011957874987274408,6628.300629642082,6635.648312803741,2628.999989318848,6642.9196105999945,6647.083447443225,2631.9999881744384,6616.816312620349,6624.417134822876,2762.9999382019046,6597.935119356909,6613.499640859493,2769.9999355316163,6611.3818687532475,6619.356273496958,2800.9999237060547,6616.0967631506555,6625.256285723018,2806.9999214172362,6619.050360668765,6625.330155576611,2837.999909591675,6622.280007335636,6627.497110065104,2842.9999076843264,6590.70278448513,6602.73667206651,2877.999894332886,6574.502414646819,6591.931595195158,2881.9998928070067,6583.689054619923,6603.1359446159495,2877.999894332886,6577.362299416205,6595.662675367546,2881.9998928070067,6598.213806278082,6610.867533698077,2940.999870300293,6615.479703212399,6624.01673747593,2946.9998680114745,6583.464773665068,6598.845181404164,2971.9998584747314,6600.812572974295,6616.639204389156,2978.9998558044435,-0.12726869138476826,2768.1003120972964,-4.531578800161391,-0.33935905375069597,2767.8882217349305,-12.0833511909869,-0.13137891440423105,2778.764804912781,-4.67386114397407,-0.7293604210774032,2863.694438104036,-26.352844882527428,-0.4678275612885895,2881.544254772213,-20.70978454410746,-0.6139206957616709,2881.39816163774,-27.17703356632668,0.0984117484219405,2967.49338077448,3.500870137584207,0.459684176645229,2976.522403738186,16.36735836106946,15.428113032817674,-0.669463209874961,23.171996148542863,27.846297029423138,42.133401068498834
113,17.78209891601,1778271542.0225081,0.011960000032559037,6631.183074548399,6636.855998410613,2628.999989318848,6642.86386740838,6649.560575541766,2631.9999881744384,6617.1563636641495,6623.688090289453,2762.9999382019046,6600.171126631414,6615.3594461594885,2769.9999355316163,6610.786268606535,6619.28840052572,2800.9999237060547,6615.463847541034,6624.039989913501,2806.9999214172362,6619.596130452058,6626.225410337135,2837.999909591675,6622.117848519119,6627.669124614115,2842.9999076843264,6590.991108597977,6603.047941437173,2877.999894332886,6575.27169361494,6595.014376318123,2881.9998928070067,6585.402214445089,6605.728670110341,2877.999894332886,6580.280007335637,6600.169858177706,2881.9998928070067,6600.8816135342495,6613.195441207934,2940.999870300293,6615.339363327934,6625.417746125868,2946.9998680114745,6582.164249472751,6600.665267292234,2971.9998584747314,6600.924143411682,6618.262262738026,2978.9998558044435,0.17961115380732443,2768.4071919424887,6.3953049882872435,-0.31594425095313705,2767.911636537728,-11.249634565060497,-0.21550619414797934,2778.6806776330372,-7.6667251490208255,-0.7308428858549286,2863.6929556392583,-26.406408474953007,-0.41684389056304544,2881.595238442939,-18.452840055660772,-0.5981717731531777,2881.4139105603485,-26.47986046022462,0.2427525108177674,2967.637721536876,8.635605296857419,0.40204621832806675,2976.4647657798687,14.315120831680991,12.942180423718959,1.964831843436305,24.170580355801224,27.487770972367322,47.94713744755903
114,17.980222457903437,1778271542.2205381,0.011771334102377295,6630.243879328789,6637.487812146591,2628.999989318848,6644.850761072225,6648.062838891096,2631.9999881744384,6618.370620778189,6625.815388024575,2762.9999382019046,6598.69512791515,6614.501722346181,2769.9999355316163,6611.178685392915,6621.228286517713,2800.9999237060547,6617.558744689306,6625.507626004828,2806.9999214172362,6620.119022220863,6626.750518079285,2837.999909591675,6621.285139224256,6627.8667344194155,2842.9999076843264,6590.417023260079,6602.505481859584,2877.999894332886,6576.128109239845,6594.1295778952845,2881.9998928070067,6585.433679738361,6602.895627655348,2877.999894332886,6579.973614634594,6597.9225372130695,2881.9998928070067,6600.9763349329105,6613.267487850353,2940.999870300293,6616.515649356605,6626.464613198032,2946.9998680114745,6586.086213589265,6602.40499893022,2971.9998584747314,6602.351685668002,6617.329438823853,2978.9998558044435,-0.1889713568449081,2768.0386094318364,-6.728588038413717,-0.3258098283920469,2767.901770960289,-11.600912173772242,-0.3803409317304067,2778.515842895455,-13.530791530276128,-0.6269468136231455,2863.79685171149,-22.65249340593464,-0.45640207116910675,2881.5556802623328,-20.204001092543447,-0.5776470391380574,2881.434435294364,-25.571271795402357,0.23446983225899884,2967.6294388583174,8.340959764280566,0.39613321432396253,2976.4588527758647,14.104584423332298,12.034293547347394,3.19276518969894,26.653534265161433,29.418172267569837,43.48519287133925
115,18.135316332918592,1778271542.3760011,0.012511084089055657,6629.497458507811,6637.125662499617,2628.999989318848,6643.350018339091,6649.807687135128,2631.9999881744384,6616.8626860653485,6626.567512302473,2762.9999382019046,6598.625202494116,6614.283352691261,2769.9999355316163,6611.115097655653,6619.551743741786,2800.9999237060547,6616.163584680748,6622.966173548919,2806.9999214172362,6620.854525170401,6625.797582296665,2837.999909591675,6622.945762142006,6626.895843139651,2842.9999076843264,6591.067854632148,6604.572612097686,2877.999894332886,6574.972405782925,6595.778549377998,2881.9998928070067,6585.000102393252,6603.803456918421,2877.999894332886,6580.352530794388,6597.774873918757,2881.9998928070067,6599.2142372466915,6612.639811107375,2940.999870300293,6615.801965339119,6624.632732218725,2946.9998680114745,6584.312988660329,6602.765887764772,2971.9998584747314,6603.849740196229,6618.031495858423,2978.9998558044435,0.019416540065092226,2768.246997328746,0.6913529193558339,-0.40780121118089174,2767.8197795775004,-14.520329416136647,-0.34486184606931575,2778.551321981116,-12.268607863687997,-0.7222016425590442,2863.7015968825544,-26.094187880596877,-0.4253746401518312,2881.58670769335,-18.830479170160277,-0.619255361354341,2881.3928269721478,-27.41318847506005,0.06187987751172122,2967.45684890357,2.2012962758200096,0.29148966210631155,2976.354209223647,10.378681713734746,15.887407277831784,-0.7999382391511132,20.443404535385124,25.903327975292356,43.42408264848277
116,18.289207333000377,1778271542.530168,0.013062749989330769,6630.142054589358,6637.055703456918,2628.999989318848,6644.893799859399,6649.65718892319,2631.9999881744384,6618.829548858392,6627.862785402084,2762.9999382019046,6599.868146529327,6615.050817617752,2769.9999355316163,6611.131553932207,6621.199659198581,2800.9999237060547,6617.448953143625,6625.89920530611,2806.9999214172362,6621.330711862334,6627.202127334414,2837.999909591675,6622.442331203961,6628.345373964605,2842.9999076843264,6593.3455741663365,6605.115678393496,2877.999894332886,6576.619340098421,6596.377219793991,2881.9998928070067,6585.555185377632,6605.0269049729495,2877.999894332886,6579.52629825473,6598.858642296053,2881.9998928070067,6599.165939725525,6614.270521441453,2940.999870300293,6615.982502980102,6625.683337408687,2946.9998680114745,6585.25654552679,6602.518193905309,2971.9998584747314,6603.265849558334,6619.468731851943,2978.9998558044435,-0.05188330987718511,2768.175697478804,-1.847377423021063,-0.4011521493926363,2767.8264286392887,-14.283580321659612,-0.34379071519782844,2778.5523931119874,-12.230501924214698,-0.618700500849532,2863.8050980242638,-22.35454222145053,-0.4101180931122907,2881.6019642403894,-18.15510253949397,-0.5915157294997943,2881.420566604002,-26.185210804274334,-0.00015133284762329797,2967.394817693211,-0.00538346951025076,0.4059434927406795,2976.4686630542815,14.453885858156742,14.111399540546723,-1.7230148842442554,22.101869284879,26.27913627138737,39.407785347401095
117,18.448946832912043,1778271542.6894238,0.012098166160285473,6631.69680899838,6638.61431060305,2628.999989318848,6646.331051135497,6651.0991090258885,2631.9999881744384,6620.465916801663,6628.026000244521,2762.9999382019046,6601.1084176422055,6617.141152917446,2769.9999355316163,6611.609650945991,6621.640870189809,2800.9999237060547,6619.550787052603,6625.6209294862,2806.9999214172362,6620.872037472873,6626.147154384571,2837.999909591675,6623.402157899564,6627.721873949323,2842.9999076843264,6591.177537671547,6604.997434055689,2877.999894332886,6577.199555277073,6596.271534676163,2881.9998928070067,6586.029443408626,6605.799116667176,2877.999894332886,6578.951227190757,6599.550041262953,2881.9998928070067,6601.481110737537,6614.485973652841,2940.999870300293,6617.170445028579,6626.693295534433,2946.9998680114745,6585.2525842834,6603.972871901458,2971.9998584747314,6603.494822263655,6618.7250053489015,2978.9998558044435,-0.05178111188321926,2768.175799676798,-1.8437385212783355,-0.3221540843725602,2767.905426704309,-11.47074432245492,-0.5212807811199657,2778.3749030460654,-18.544787030898128,-0.7184370386234811,2863.70536148649,-25.958167306007024,-0.4711367456206601,2881.540945587881,-20.856275474109857,-0.5698899704068946,2881.442192363095,-25.22788197528632,0.14723158662243774,2967.542200612681,5.237572476669054,0.3193728714967731,2976.3820924330375,11.371481778511912,12.623991030676615,4.1333413576551035,25.574460266755704,28.818443369782692,48.56769470997461
118,18.603351124445908,1778271542.844158,0.012756082927808166,6630.315895406059,6638.518997768743,2628.999989318848,6646.069826084296,6652.097654124767,2631.9999881744384,6618.529878962008,6626.917785860562,2762.9999382019046,6600.949301586332,6615.68899654614,2769.9999355316163,6614.179067457284,6621.477309961183,2800.9999237060547,6617.946197695388,6626.550198673472,2806.9999214172362,6620.659109942842,6628.337203900113,2837.999909591675,6624.129484671578,6630.550380536112,2842.9999076843264,6594.423796497233,6605.797350001529,2877.999894332886,6577.335330256441,6595.979587064829,2881.9998928070067,6587.119694654156,6605.949012745668,2877.999894332886,6580.942248678058,6600.774756242931,2881.9998928070067,6600.904332609958,6613.412299416205,2940.999870300293,6617.283736283889,6627.203504294404,2946.9998680114745,6585.235255371825,6602.920518384938,2971.9998584747314,6603.9995659748765,6618.3106412568395,2978.9998558044435,-0.05391396859156993,2768.1736668200897,-1.9196818513949572,-0.3943802122174089,2767.8332005764637,-14.04245607809755,-0.12214058050896952,2778.7740432466762,-4.345203459261682,-0.7490035428230413,2863.67479498229,-27.062579227046328,-0.4260887956757406,2881.585993537826,-18.86209339782658,-0.5660982550860985,2881.4459840784157,-25.060030369600696,0.2155335571408279,2967.6105025831994,7.667326370490525,0.32351791258870677,2976.3862374741293,11.519068701055465,15.394999033838866,-2.1209269072306887,19.13740182514594,24.652474010022075,40.58005069226677
119,18.75992837443482,1778271543.000247,0.011781832901760936,6631.160000916954,6637.984214628479,2628.999989318848,6645.557621420057,6650.001251642878,2631.9999881744384,6618.996931258979,6625.627309961182,2762.9999382019046,6600.637361310633,6616.066010025369,2769.9999355316163,6613.673710914814,6622.3742901243995,2800.9999237060547,6617.69443714277,6627.859079377694,2806.9999214172362,6622.56105847113,6628.0563972858145,2837.999909591675,6625.278428645657,6628.3928294159,2842.9999076843264,6592.095016352355,6604.814718647797,2877.999894332886,6578.0333343521725,6594.75926888162,2881.9998928070067,6585.250404988232,6604.17049240456,2877.999894332886,6579.64558333588,6599.743709692209,2881.9998928070067,6602.613370724701,6614.642280771465,2940.999870300293,6616.483976220314,6627.132042974602,2946.9998680114745,6585.487367423664,6602.40107283675,2971.9998584747314,6603.781833603325,6618.766645780483,2978.9998558044435,-0.0686042557026605,2768.1589765329786,-2.4427499596356723,-0.31109670859733163,2767.916484080084,-11.077031076068534,-0.1102900808805614,2778.7858937463047,-3.9236168599122805,-0.8623262053211123,2863.5614723197923,-31.157090610149947,-0.4989082826118579,2881.51317405089,-22.085665521079804,-0.562238901193838,2881.449843432308,-24.889184540492153,0.30823962631752744,2967.703208652376,10.965224379191747,0.3750125738626778,2976.437732135403,13.352570086515252,14.75566194699233,1.4432313554814267,22.949889519507124,27.3223334508044,48.62269262613963
120,18.9130886454368,1778271543.15397,0.012905791169032454,6630.572236146346,6638.418247394322,2628.999989318848,6645.132961457346,6651.953204755938,2631.9999881744384,6621.649225173457,6626.417937158052,2762.9999382019046,6601.998051471712,6616.809776263105,2769.9999355316163,6612.654800256748,6623.558306079407,2800.9999237060547,6620.234225326283,6627.144810037595,2806.9999214172362,6622.560086499373,6626.619113916313,2837.999909591675,6623.586789742335,6629.651017819482,2842.9999076843264,6591.599102912859,6604.830282421982,2877.999894332886,6578.078780144878,6597.631842772871,2881.9998928070067,6586.748873674236,6605.266632026165,2877.999894332886,6582.066625913134,6601.231277317604,2881.9998928070067,6602.667169972798,6615.4803878717485,2940.999870300293,6617.548835467799,6626.336792798851,2946.9998680114745,6584.918407861357,6604.361955558272,2971.9998584747314,6605.141029128589,6619.216080325214,2978.9998558044435,0.029888013248660195,2768.25746880193,1.0642042889173684,-0.2687651391556714,2767.9588156495256,-9.569756658675212,-0.5236147551846769,2778.3725690720007,-18.627819157792803,-0.41946816978836443,2864.0043303553252,-15.155990498170071,-0.4473655070395179,2881.5647168264622,-19.803970586372927,-0.5741257450328513,2881.437956588469,-25.41539119265551,0.10584205198317154,2967.5008110780414,3.765193536648012,0.2523713060965847,2976.315090867637,8.985846841802157,11.87269178435861,6.7363266313499075,25.478599516019653,28.90498123141282,40.48170207248068
121,19.118533895350993,1778271543.358956,0.011988040991127491,6628.655293883914,6638.061683528441,2628.999989318848,6647.10501115628,6649.574221352814,2631.9999881744384,6618.256435492252,6626.061792034723,2762.9999382019046,6599.144148302106,6615.428891707675,2769.9999355316163,6614.285718433843,6621.997502827275,2800.9999237060547,6618.508254118654,6625.347365284103,2806.9999214172362,6621.207676437327,6628.310369227007,2837.999909591675,6623.303958186875,6629.439059204694,2842.9999076843264,6593.639678148973,6603.812815967234,2877.999894332886,6576.6139606320885,6594.938790231378,2881.9998928070067,6587.407363144541,6604.793588959868,2877.999894332886,6579.820596326068,6599.971224439893,2881.9998928070067,6598.145782009354,6611.410162912248,2940.999870300293,6616.115744108567,6626.832211082923,2946.9998680114745,6586.226368554574,6602.297165082373,2971.9998584747314,6603.396986276248,6617.685854448757,2978.9998558044435,-0.40099837188998533,2767.826582416791,-14.278104859757923,-0.32184566715055046,2767.9057351215306,-11.459762698226234,-0.28708299318757613,2778.6091008339977,-10.213100428176261,-0.7196387867604044,2863.704159738353,-26.001588200978844,-0.40646097774540013,2881.6056213557563,-17.993209402859108,-0.5268396941517977,2881.48524263935,-23.322132892543877,0.21823520891788192,2967.6132042349764,7.763434123681617,0.3803991111163699,2976.443118672657,13.54436129890774,11.863426200868155,0.5221827325027381,22.624643741563965,25.551674318178417,41.69295234286339
