batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08,peak_01_spike_sig,peak_01_spike_ref,peak_02_spike_sig,peak_02_spike_ref,peak_03_spike_sig,peak_03_spike_ref,peak_04_spike_sig,peak_04_spike_ref,peak_05_spike_sig,peak_05_spike_ref,peak_06_spike_sig,peak_06_spike_ref,peak_07_spike_sig,peak_07_spike_ref,peak_08_spike_sig,peak_08_spike_ref,peak_09_spike_sig,peak_09_spike_ref,peak_10_spike_sig,peak_10_spike_ref,peak_11_spike_sig,peak_11_spike_ref,peak_12_spike_sig,peak_12_spike_ref,peak_13_spike_sig,peak_13_spike_ref,peak_14_spike_sig,peak_14_spike_ref,peak_15_spike_sig,peak_15_spike_ref,peak_16_spike_sig,peak_16_spike_ref
10,0.87152602057904,1778516190.3730571,0.0116707910783588,6736.460416602989,6740.979970657458,2763.023746575854,6740.650915426231,6746.612725800043,2772.8847172577803,6750.677429165266,6753.09449216004,2798.771433818544,6756.503988752025,6756.0755524650785,2810.3174267559225,6758.563792523765,6756.3581670079775,2834.976420536601,6759.604723843874,6760.07957331051,2847.168405411039,6735.412398752943,6738.160836873796,2869.1346751194783,6744.174988538069,6748.659006021335,2875.5616379295775,6742.640495766727,6745.133623192836,2874.991358913494,6743.5633875355325,6749.175124552986,2886.5838794260317,6751.716829171378,6752.930209065623,2906.489025610305,6756.4012990188585,6756.032671088426,2917.9233134642295,6755.818054833877,6756.824545343399,2936.577714585426,6759.335680227404,6759.393573677293,2949.797683060056,6740.947195647523,6744.334158082954,2969.4552021316945,6744.078158144084,6747.9751276095,2979.576898157969,0.0342749446637233,2767.956295622215,-0.5257193355935592,2803.442352653092,0.1358597753683387,2839.1013772819265,0.2865014194041656,2872.447572379252,-1.141801384267466,2879.94099126791,-0.6496440233574645,2912.225069038087,-0.7435438945640829,2943.425865145723,-0.0741458222558617,2974.16017497986,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,0.9490889376029372,1778516190.450583,0.0115981251001358,6739.637700583795,6741.909550080997,2763.023746575854,6742.542057645873,6747.002318366598,2772.8847172577803,6754.136610936211,6754.522257541951,2798.771433818544,6756.798289879878,6757.479009383501,2810.3174267559225,6758.784298682642,6757.5433398539,2834.976420536601,6760.013433383257,6760.430800501269,2847.168405411039,6736.519657975975,6738.617524528532,2869.1346751194783,6743.972497478377,6747.21452914387,2875.5616379295775,6741.007230186142,6746.716123116424,2874.991358913494,6746.478879481615,6750.437558455848,2886.5838794260317,6754.932638995017,6753.838773420546,2906.489025610305,6757.076564171532,6757.907329522876,2917.9233134642295,6756.961173090442,6758.140642479445,2936.577714585426,6759.842314393129,6760.70580585017,2949.797683060056,6741.497264419109,6745.092615459854,2969.4552021316945,6745.653339242596,6748.289076015526,2979.576898157969,0.0677984775882361,2767.9898191551397,-0.1718269437130714,2803.7962450449727,-0.0065383748036237,2838.9589791317544,0.2622158956420219,2872.42328685549,-0.7507488653231393,2880.3320437868542,-0.1203892347708606,2912.7543238266735,-0.6439142915432798,2943.525494748744,-0.144985995428299,2974.089334806688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,1.0257494995603338,1778516190.527225,0.0115630829241126,6737.035296634776,6741.904849160988,2763.023746575854,6741.352258764557,6746.639540605802,2772.8847172577803,6752.192378579943,6754.208012653971,2798.771433818544,6758.426529021609,6757.627824983954,2810.3174267559225,6758.912877097534,6756.597282758198,2834.976420536601,6759.553681572271,6760.462783873826,2847.168405411039,6735.354691750466,6739.409488950698,2869.1346751194783,6745.916139927254,6749.895937891617,2875.5616379295775,6742.109919919308,6746.519615184766,2874.991358913494,6745.345471773084,6750.382007824679,2886.5838794260317,6754.073420545894,6753.1200262860275,2906.489025610305,6756.68413057432,6757.1090533973165,2917.9233134642295,6756.273558089068,6756.4903047345415,2936.577714585426,6758.624028792372,6760.6954580187685,2949.797683060056,6743.555330562092,6746.269635052113,2969.4552021316945,6745.137828957423,6750.460726839259,2979.576898157969,-0.0116204747765233,2767.910400202775,-0.5221308210742432,2803.445941167611,0.2116093766807931,2839.177126883239,0.2118365761839546,2872.372907536032,-0.941631157481412,2880.141161494696,-0.2027950065177526,2912.6719180549267,-0.3020771157353467,2943.867331924552,0.0269846028760977,2974.261305404992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,1.1037524790735915,1778516190.605368,0.0118427078705281,6738.212105327506,6742.654043769295,2763.023746575854,6740.710910230155,6745.792569612128,2772.8847172577803,6748.9608124216775,6753.5658037106095,2798.771433818544,6754.837992480973,6756.66560350888,2810.3174267559225,6756.9614283094415,6755.758134914571,2834.976420536601,6761.284709783906,6759.641631262035,2847.168405411039,6735.788548766695,6738.318534706728,2869.1346751194783,6741.719505150229,6745.69822874958,2875.5616379295775,6739.523960020784,6743.5506892441235,2874.991358913494,6743.718672249901,6748.1971375737385,2886.5838794260317,6752.834821346699,6755.001755967845,2906.489025610305,6756.1699682122435,6757.274621756273,2917.9233134642295,6757.023591710732,6756.844863526606,2936.577714585426,6757.94210196534,6758.732111746188,2949.797683060056,6741.760314209738,6745.11055567442,2969.4552021316945,6743.304393740257,6748.701040743344,2979.576898157969,-0.0016083946551443,2767.920412282896,-0.5181360186130953,2803.4499359700726,-0.2985807394944629,2838.666936767064,0.2747741380616789,2872.43584509791,-0.9275651092528177,2880.1552275429244,-0.5712136721673134,2912.303499389277,-0.441502825581281,2943.727906214706,-8.667761939395306e-05,2974.2342341244967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,1.19341922912281,1778516190.695874,0.0135212081950157,6737.269309533271,6742.90862090045,2763.023746575854,6740.663618302411,6746.538570162302,2772.8847172577803,6752.260792554329,6753.577401656631,2798.771433818544,6756.196153375921,6758.469275911606,2810.3174267559225,6759.470243298591,6757.0635250787045,2834.976420536601,6762.49918085399,6762.12927071553,2847.168405411039,6740.1804459455325,6742.865999327568,2869.1346751194783,6746.0624812788465,6748.125796986276,2875.5616379295775,6742.010025369074,6745.4958354983655,2874.991358913494,6745.107677965583,6749.101260812422,2886.5838794260317,6754.881022098603,6755.685230919706,2906.489025610305,6758.303102362687,6759.12940367393,2917.9233134642295,6757.288317999815,6757.167396154905,2936.577714585426,6759.929235565609,6760.2562826665035,2949.797683060056,6742.334075557049,6745.345140141211,2969.4552021316945,6744.797620503103,6750.074979368523,2979.576898157969,-0.0197628862913316,2767.90225779126,-0.0974326464071459,2803.8706393422785,0.0462525255909343,2839.011770032149,0.1894655012770554,2872.350536461125,-0.9321330108828202,2880.1506596412946,-0.4075645164942703,2912.46714854495,-0.5235409930708054,2943.6458680472165,0.0104746780745134,2974.2447954801905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,1.28348981263116,1778516190.785214,0.0120588750578463,6739.751907265336,6743.925758779839,2763.023746575854,6743.710182779595,6748.621102179296,2772.8847172577803,6751.9078032826965,6755.763008527676,2798.771433818544,6758.31616132286,6756.33146682153,2810.3174267559225,6756.4407158358035,6757.397649539994,2834.976420536601,6760.409085490724,6761.733476480117,2847.168405411039,6740.214853134456,6741.676970688022,2869.1346751194783,6746.380717975364,6749.954511416084,2875.5616379295775,6741.001412109911,6746.429425069536,2874.991358913494,6745.91418375768,6749.887903842039,2886.5838794260317,6752.76618577498,6754.397350001529,2906.489025610305,6756.72007366201,6756.997544090227,2917.9233134642295,6757.967603997922,6756.916653421768,2936.577714585426,6759.76393465171,6760.1122780206015,2949.797683060056,6742.961429837698,6746.095283797414,2969.4552021316945,6743.425239172296,6749.499735611456,2979.576898157969,0.0027031042539659,2767.924723781806,-0.8629420368776674,2803.105129951808,-0.1863968066035722,2838.7791206999545,0.3020794731533837,2872.4631504330014,-0.7745255204277584,2880.3082671317497,-0.6151728871594413,2912.2595401742847,-0.3736632106528064,2943.795745829634,0.0430115330980904,2974.2773323352144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,1.3617341245990249,1778516190.863389,0.0119188330136239,6738.570454198123,6743.1662881682305,2763.023746575854,6740.688288962925,6746.072654888895,2772.8847172577803,6751.53144236941,6754.413407402879,2798.771433818544,6755.896031115322,6756.284098480911,2810.3174267559225,6757.109466026835,6758.645480942629,2834.976420536601,6761.500160467035,6760.301818626402,2847.168405411039,6736.287928294159,6738.671255005043,2869.1346751194783,6744.290440749459,6747.425129137756,2875.5616379295775,6740.576090411712,6745.02533392426,2874.991358913494,6745.953404957667,6749.3861524589665,2886.5838794260317,6754.807233242657,6754.629623743009,2906.489025610305,6757.4514059968815,6757.106632637467,2917.9233134642295,6757.691842161567,6757.79253140569,2936.577714585426,6761.179582480056,6759.897392792738,2949.797683060056,6742.415520982975,6747.048069810802,2969.4552021316945,6744.541097900174,6749.943280251857,2979.576898157969,0.0050633932163738,2767.9270840707677,-0.4860710415345973,2803.482000947151,-0.6181346234047033,2838.3473828831534,0.2460136899286852,2872.4070846497766,-0.8096614196094937,2880.2731312325677,-0.4360460975987277,2912.4386669638457,-0.811866686922234,2943.357542353365,-0.0616480752300497,2974.172672726886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,1.4434184370329604,1778516190.9447649,0.0113055419642478,6737.825468410918,6743.413606076351,2763.023746575854,6742.42860286701,6748.249017330441,2772.8847172577803,6752.558691200294,6753.852593452944,2798.771433818544,6758.076116392089,6756.834850383592,2810.3174267559225,6757.7555995354105,6757.208750802334,2834.976420536601,6762.617614695724,6762.916607574045,2847.168405411039,6738.329501482409,6740.932221780725,2869.1346751194783,6747.871615673808,6750.617979949262,2875.5616379295775,6743.995693370419,6746.012618822019,2874.991358913494,6745.997333190697,6750.6282987437735,2886.5838794260317,6754.738288962924,6756.909053397316,2906.489025610305,6760.047322492894,6760.305627044045,2917.9233134642295,6758.450647981171,6757.8878549378005,2936.577714585426,6760.780705749305,6761.9684934437755,2949.797683060056,6743.719009994804,6747.026691016903,2969.4552021316945,6746.1723721612625,6749.88172204053,2979.576898157969,-0.0199597361169091,2767.9020609414342,-0.4906713589319584,2803.4774006297534,-0.119689255077408,2838.8458282514807,0.2209465569899453,2872.382017516838,-1.1012505670456307,2879.981542085132,-0.6994072729441274,2912.1753057885003,-0.3184459434870688,2943.8509630968,-0.0793534284857995,2974.1549673736304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,1.534758166060783,1778516191.037951,0.0149887499865144,6738.234784668521,6742.911197542564,2763.023746575854,6741.574540758626,6746.969259100772,2772.8847172577803,6750.771140385732,6751.899101384601,2798.771433818544,6756.070859186357,6757.842150869578,2810.3174267559225,6756.465543906837,6757.059186355717,2834.976420536601,6758.978893235932,6761.365478191765,2847.168405411039,6738.034789253293,6741.196397897116,2869.1346751194783,6744.2406302533855,6748.364168475104,2875.5616379295775,6740.024640095365,6744.624606473697,2874.991358913494,6744.798725433262,6749.68349940398,2886.5838794260317,6752.812586728612,6754.187352141089,2906.489025610305,6756.899608766085,6757.105148699453,2917.9233134642295,6757.071715010546,6757.821241250727,2936.577714585426,6759.8948299049425,6760.012496561421,2949.797683060056,6742.8457942354125,6746.629140813643,2969.4552021316945,6746.449469694654,6750.063878106183,2979.576898157969,0.0018745192403287,2767.9238951967914,-0.1326991467957085,2803.8353728418897,0.0120393223406869,2838.9775568288987,0.2546726205163724,2872.4157435803645,-0.9141002687953182,2880.168692383382,-0.5873326438008633,2912.2873804176434,-0.6936303127559257,2943.475778727531,-0.1068789565782183,2974.1274418455378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,1.622370520606637,1778516191.124046,0.0119622908532619,6738.729423541279,6745.036691933858,2763.023746575854,6743.087260445641,6748.280300761073,2772.8847172577803,6754.380826481645,6755.490171776141,2798.771433818544,6759.138588501391,6757.673973775102,2810.3174267559225,6759.301636763761,6757.144232356268,2834.976420536601,6761.199740196229,6761.4356634165715,2847.168405411039,6737.806216951432,6739.2563132316545,2869.1346751194783,6744.147330134181,6747.8907464009535,2875.5616379295775,6742.151835437234,6748.505941865085,2874.991358913494,6745.023336491731,6750.552995384662,2886.5838794260317,6753.779026194333,6753.351600085582,2906.489025610305,6756.824387932878,6757.194056606657,2917.9233134642295,6755.453560839931,6756.872758810406,2936.577714585426,6758.776412874041,6761.400854295932,2949.797683060056,6742.81861876089,6747.208844026041,2969.4552021316945,6743.657677965583,6749.40815325366,2979.576898157969,-0.0802411168434713,2767.841779560708,-0.4949809465380667,2803.4730910421476,0.0958414582277343,2839.061358964786,0.3095866628500105,2872.470657622698,-0.8251692953845565,2880.257623356793,-0.2905372759109836,2912.5841757855333,-0.4044848392143107,2943.764924201073,-0.0331515730879372,2974.201169229028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,1.7049682080978528,1778516191.2067368,0.0121480838861316,6738.555327505579,6743.153140569123,2763.023746575854,6741.657100284256,6748.654199651556,2772.8847172577803,6751.443128954366,6753.8925512730375,2798.771433818544,6757.727974753187,6756.284575297245,2810.3174267559225,6755.681997126876,6758.3740349054015,2834.976420536601,6761.503412598955,6762.2889400006125,2847.168405411039,6736.47371397133,6740.436939511569,2869.1346751194783,6744.986662896964,6749.971849497202,2875.5616379295775,6743.510251551183,6747.674740960356,2874.991358913494,6747.796900693829,6750.809855732494,2886.5838794260317,6756.160548033133,6753.003102362687,2906.489025610305,6756.481121435339,6757.350404988234,2917.9233134642295,6757.137897729011,6758.514174588136,2936.577714585426,6759.629010911759,6761.106223064463,2949.797683060056,6742.390890057158,6745.996922089433,2969.4552021316945,6745.241894122322,6749.923359415594,2979.576898157969,0.077130261590203,2767.9991509391416,-0.6436683929467131,2803.3244035957387,-0.5029825798466943,2838.4625349267117,0.2570431273418741,2872.41811408719,-0.7989138879496757,2880.2838787642277,0.196986749104585,2913.071699810549,-0.5782815989593965,2943.591127441327,-0.0469154027383832,2974.187405399378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,1.7880514786811543,1778516191.2895832,0.011673874920234,6739.123377754683,6745.774452119693,2763.023746575854,6743.051497692332,6748.332374606473,2772.8847172577803,6753.375098572607,6754.259602041752,2798.771433818544,6756.92849436073,6759.5476098052995,2810.3174267559225,6759.973853042761,6759.269882629825,2834.976420536601,6763.36112571446,6761.251589387779,2847.168405411039,6737.675881040437,6739.929689458079,2869.1346751194783,6745.012789986856,6749.396821224441,2875.5616379295775,6741.547658709538,6746.029516764985,2874.991358913494,6744.647026010944,6751.032856007581,2886.5838794260317,6754.900956689182,6755.143543112143,2906.489025610305,6760.321120518385,6758.982067426722,2917.9233134642295,6758.911792034723,6757.47541950668,2936.577714585426,6760.244385182016,6762.364284622674,2949.797683060056,6743.837220710947,6746.414035516704,2969.4552021316945,6745.125347678577,6749.056473698688,2979.576898157969,-0.0916854675629435,2767.8303352099883,-0.0098094940844705,2803.958262494601,-0.4330543915874324,2838.5324631149706,0.3027941104409452,2872.463865070289,-1.0440821589447828,2880.0387104932324,-0.6494209697086039,2912.225292091736,-0.03410150624207,2944.135307534045,-0.0334140876179462,2974.200906714498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,1.8744125206721949,1778516191.3791208,0.0180199590977281,6738.8081349145705,6743.596411651435,2763.023746575854,6742.724693584375,6747.824556041203,2772.8847172577803,6752.211232692485,6754.560297398905,2798.771433818544,6757.681150472231,6758.308576580983,2810.3174267559225,6759.412829721552,6758.870360974416,2834.976420536601,6761.028767918819,6760.367963138431,2847.168405411039,6736.293578262065,6740.344203319374,2869.1346751194783,6743.609576061375,6749.479856038144,2875.5616379295775,6741.924863220955,6743.582790292508,2874.991358913494,6743.541593055597,6749.530383286976,2886.5838794260317,6753.346084604334,6754.120848488555,2906.489025610305,6758.637176391478,6757.936173854572,2917.9233134642295,6757.2717929516775,6756.570237185561,2936.577714585426,6759.151994376012,6760.602732524375,2949.797683060056,6741.369074181619,6746.642962374301,2969.4552021316945,6744.066320261637,6749.648746828864,2979.576898157969,-0.0163607015100533,2767.905659976041,-0.3990744209964149,2803.568997567689,-0.2539074983755079,2838.7116100081826,0.2899058399014122,2872.4509767997497,-1.2391244589486006,2879.843668193229,-0.6335313719817025,2912.2411816894623,-0.2551239924932365,2943.914285047794,-0.0838871224340502,2974.150433679682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,2.0189658956369385,1778516191.520323,0.0113258750643581,6738.5665571415475,6744.915631017514,2763.023746575854,6742.947421829629,6748.278567717089,2772.8847172577803,6754.081064889813,6754.205267903536,2798.771433818544,6757.9409588287435,6757.94572240731,2810.3174267559225,6758.680099031085,6756.559417122597,2834.976420536601,6761.442818718098,6761.348271540788,2847.168405411039,6737.074123544335,6740.607450255219,2869.1346751194783,6745.580794388237,6751.302188464711,2875.5616379295775,6743.802027997677,6744.543307760492,2874.991358913494,6746.4493886970085,6749.860248494666,2886.5838794260317,6755.626493871688,6755.728057279091,2906.489025610305,6758.388368432314,6758.170576458721,2917.9233134642295,6758.298027019593,6757.808827215209,2936.577714585426,6759.216188831495,6759.9783002720305,2949.797683060056,6743.974239691903,6747.659010606107,2969.4552021316945,6745.433711831769,6749.402304612282,2979.576898157969,-0.0759327093387038,2767.8460879682125,-0.2185015336246589,2803.749570455061,0.0447578385100741,2839.0102753450683,0.3050507239976173,2872.466121683846,-1.1057974807470918,2879.97699517143,-0.4590159302779545,2912.4156971311663,-0.3970159230492013,2943.7723931172377,-0.0850105142764739,2974.14931028784,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,2.105696187587455,1778516191.606831,0.0108798751607537,6736.989491701563,6742.976940122872,2763.023746575854,6741.190564538313,6747.289172295748,2772.8847172577803,6753.071796008192,6753.853531803038,2798.771433818544,6755.66366720665,6758.557396766208,2810.3174267559225,6757.086927285508,6758.024280954855,2834.976420536601,6759.975042027081,6761.077713421158,2847.168405411039,6736.806832839196,6737.173652841031,2869.1346751194783,6744.797898645966,6748.674846410123,2875.5616379295775,6741.805680533056,6744.9031665495,2874.991358913494,6744.617662071706,6750.961484854968,2886.5838794260317,6754.554236329737,6756.593289421401,2906.489025610305,6757.517333496347,6757.589841672525,2917.9233134642295,6755.507812452242,6757.032120915732,2936.577714585426,6759.097848213467,6761.640584405662,2949.797683060056,6742.781741907876,6745.546737170278,2969.4552021316945,6745.045705596478,6748.760902588867,2979.576898157969,-0.0253773062419788,2767.8966433713094,0.0327337479186844,2804.0008057366044,-0.214500537292317,2838.751016969266,0.3597494631555263,2872.520820423003,-1.1518849702997491,2879.9309076818777,-0.7075635451986393,2912.1671495162454,-0.4339170321387768,2943.7354920081484,-0.0529053581388856,2974.181415443977,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2.190108562121168,1778516191.6912909,0.0109774582087993,6737.567830180029,6743.588629764343,2763.023746575854,6743.955688174344,6748.634191704618,2772.8847172577803,6752.675344622063,6753.126590151909,2798.771433818544,6754.181913072714,6754.969065012073,2810.3174267559225,6757.065852614849,6757.91461472629,2834.976420536601,6760.058844026042,6759.714553595989,2847.168405411039,6737.728992572668,6738.788307302015,2869.1346751194783,6745.541823822478,6749.820475593729,2875.5616379295775,6742.164391600699,6745.866356939817,2874.991358913494,6745.353706024391,6750.392311336613,2886.5838794260317,6755.789077543783,6755.528174954916,2906.489025610305,6757.462366659534,6758.743486566617,2917.9233134642295,6758.22265794541,6758.081465293272,2936.577714585426,6761.0061099734085,6760.9537488156,2949.797683060056,6741.735437234466,6745.560920927957,2969.4552021316945,6744.4811917351835,6749.586996057095,2979.576898157969,-0.0905215931979306,2767.8314990843533,-0.1672086396902686,2803.8008633489953,-0.4035740117053305,2838.561943494853,0.3477030060137721,2872.508773965862,-0.9986179553801172,2880.084174696797,-0.1782182917409646,2912.6964947697033,-0.5800944532758273,2943.5893145870114,-0.0370467435363952,2974.19727405858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,2.2939155417261645,1778516191.795282,0.0113454170059412,6739.441145276156,6743.151641348534,2763.023746575854,6740.853106947458,6747.686334321607,2772.8847172577803,6751.093754011675,6753.182645108049,2798.771433818544,6756.64830057768,6756.3694959806835,2810.3174267559225,6757.547423357886,6756.61074365009,2834.976420536601,6760.712910719199,6760.14398783507,2847.168405411039,6735.8751765137395,6738.377120457255,2869.1346751194783,6743.882391417306,6748.542375523428,2875.5616379295775,6741.969477641593,6746.060835345539,2874.991358913494,6745.864730873858,6750.3654354005575,2886.5838794260317,6755.769989607848,6756.57749946511,2906.489025610305,6757.541047467677,6756.425760308096,2917.9233134642295,6755.362258153253,6755.970888223247,2936.577714585426,6758.145448849222,6759.631922242259,2949.797683060056,6739.758816517407,6745.76315218388,2969.4552021316945,6744.622228505058,6748.951563407402,2979.576898157969,0.1096159336392083,2768.0316366111906,-0.4718720767697369,2803.496199911916,-0.1861894449731387,2838.779328061585,0.3039260153247631,2872.4649969751727,-0.9241636019573316,2880.15862905022,-0.7009653785597966,2912.1737476828844,-0.4558972851707693,2943.713511755116,-0.1795188836987883,2974.0548019184175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,2.379506895551458,1778516191.8806112,0.0108200409449636,6738.0225112326925,6742.908877647706,2763.023746575854,6742.061082923251,6746.76523367057,2772.8847172577803,6753.328699147232,6754.325469939175,2798.771433818544,6756.135420423632,6757.397675520372,2810.3174267559225,6756.318242809549,6756.103540972584,2834.976420536601,6760.481896261883,6758.71808387077,2847.168405411039,6736.806580676714,6739.386236513128,2869.1346751194783,6744.928758749275,6748.6407311183775,2875.5616379295775,6740.645057615307,6742.745676559587,2874.991358913494,6743.512806797688,6748.444541064278,2886.5838794260317,6752.726069016108,6753.437255860868,2906.489025610305,6757.012061008039,6756.594440199285,2917.9233134642295,6755.5051410581655,6757.10418589724,2936.577714585426,6757.828677751628,6759.32990188587,2949.797683060056,6741.815641715317,6745.773397622032,2969.4552021316945,6742.102121221384,6747.167548980653,2979.576898157969,-0.0384770651646673,2767.883543612387,-0.1751912173027949,2803.792880771383,-0.4531314030164779,2838.5123861035418,0.2616822139135454,2872.4227531737615,-1.1187187938343934,2879.964073858343,-0.5812079962619672,2912.293505065182,-0.609579324188988,2943.559829716098,-0.0452781543372173,2974.189042647779,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,2.4605218541109934,1778516191.961686,0.0109399578068405,6735.795841611395,6741.725638047499,2763.023746575854,6739.570504630619,6746.66062903078,2772.8847172577803,6750.50944615949,6751.722329370052,2798.771433818544,6755.234242137114,6755.277099061651,2810.3174267559225,6755.4603692270075,6755.885978237614,2834.976420536601,6758.868093040315,6758.3048078980355,2847.168405411039,6735.4746874713455,6739.299822722134,2869.1346751194783,6745.319032918666,6747.854095730048,2875.5616379295775,6740.816949903719,6743.590964941774,2874.991358913494,6743.235695509979,6747.456768652382,2886.5838794260317,6751.9337530947205,6751.815420117981,2906.489025610305,6756.17436348076,6756.546000550172,2917.9233134642295,6756.029119418041,6757.019766482257,2936.577714585426,6757.837037320048,6758.521513280558,2949.797683060056,6739.3029373108775,6745.037454534341,2969.4552021316945,6741.179238622123,6747.420671210685,2979.576898157969,0.0216154610971666,2767.9436361386483,-0.3369378789194165,2803.631134109766,-0.3751705542137342,2838.5903469523446,0.1618377910725762,2872.3229087509208,-1.0076046840819328,2880.0751879680956,-0.3368915275203707,2912.537821533924,-0.6423498974999406,2943.527059142787,-0.0743023976657761,2974.1600184044505,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,2.5322392706293613,1778516192.033481,0.0110962088219821,6738.449190023534,6742.189499342849,2763.023746575854,6741.598800317876,6749.024157165999,2772.8847172577803,6752.676539719413,6754.07414493994,2798.771433818544,6756.907775774062,6758.264626952349,2810.3174267559225,6758.621542317448,6756.603160436471,2834.976420536601,6760.493385701622,6761.750198673473,2847.168405411039,6738.422442461107,6739.496992389277,2869.1346751194783,6744.297264419109,6748.067234159612,2875.5616379295775,6740.9320582571745,6743.6034676162235,2874.991358913494,6744.193718861755,6748.820976862182,2886.5838794260317,6753.336704159918,6753.404234801479,2906.489025610305,6758.109219977382,6758.766546443745,2917.9233134642295,6757.530363419629,6756.95018797567,2936.577714585426,6759.463132316532,6759.687115261178,2949.797683060056,6741.005461992236,6745.5693462114505,2969.4552021316945,6743.647346945012,6749.801083534553,2979.576898157969,0.1347197868789391,2768.0567404644303,-0.2097294506912026,2803.7583425379944,0.2185814867424321,2839.1840989933007,0.3261693214633748,2872.4872402813116,-1.0483988151375947,2880.0343938370397,-0.321878797099527,2912.5528342643447,-0.467413483170542,2943.7019955571163,-0.0221585983086614,2974.2121622038076,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
