batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,f_new_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT
10,1.6698036463931203,1778271315.896429,0.012242124881595373,6560.281339976158,6568.065493474341,2628.999989318848,6575.686753064156,6579.737304765107,2630.999988555908,6550.069839838617,6556.852790598159,2763.9999378204348,6532.334330776049,6548.331914600973,2770.9999351501465,6539.30403459975,6551.420484763273,2802.9999229431155,6549.238455542989,6558.2137818259625,2807.999921035767,6554.975583030229,6560.503091664885,2837.999909591675,6560.034692973071,6563.858937249747,2843.9999073028566,6522.091836048537,6536.20220221903,2877.999894332886,6511.221093009751,6528.921722651832,2881.9998928070067,6514.739803466089,6536.931506556225,2877.999894332886,6514.12876791882,6533.735706207781,2881.9998928070067,6539.0571614145565,6551.448500779411,2938.9998710632326,6545.846058623957,6554.98301953113,2944.999868774414,6515.24646972522,6533.320918788397,2970.999858856201,6534.728135220223,6550.498968426201,2977.9998561859134,-0.24377449179403696,2760.06177030194,-8.676608906835776,0.009762957660596764,2770.1191740115223,0.34719121903885297,-0.5194863274378219,2769.5899247264238,-18.47402166098603,-0.48606011638818086,2872.5503548720385,-19.86568902461446,-0.3800744612671019,2883.407273009937,-17.509775180812394,-0.5139879093681501,2883.273359561836,-23.67907780146101,-0.616178467312123,2976.3963914741926,-21.911355123859437,0.25091634666542617,2977.26348628817,8.92260517013917,4.5808855200844505,-20.740278135588603,-35.42222249945958,41.30226986608502,36.64099630889822
11,1.8206992084160447,1778271316.0472069,0.012010083068162203,6562.275981905431,6569.964681969618,2628.999989318848,6575.808420698719,6581.4815172540275,2630.999988555908,6552.241574716508,6558.140144267507,2763.9999378204348,6533.268485802488,6548.126099581257,2770.9999351501465,6540.7213222483715,6551.175375187212,2802.9999229431155,6549.97591007733,6558.077542256319,2807.999921035767,6551.881529480087,6559.587848824771,2837.999909591675,6557.988166702326,6563.912126723109,2843.9999073028566,6521.842292997525,6537.074261087508,2877.999894332886,6510.992225754195,6530.4144756548585,2881.9998928070067,6516.043170217319,6535.777840266527,2877.999894332886,6514.630183085245,6532.996066265245,2881.9998928070067,6539.610095668919,6552.108957117095,2938.9998710632326,6546.496770791943,6555.4281505027975,2944.999868774414,6517.998561909711,6535.164958584222,2970.999858856201,6535.796408594921,6549.90028578415,2977.9998561859134,-0.10157500573345782,2760.2039697880004,-3.615335603708039,0.0005423566010765078,2770.109953410463,0.01928733648426082,-0.44696171828844217,2769.662449335573,-15.89489468571342,-0.4974432783587664,2872.538971710068,-20.330928504670613,-0.36709370574213424,2883.420253765462,-16.911760491370945,-0.4877063588797674,2883.2996411123245,-22.468304420580385,-0.6376539559492505,2976.3749159855556,-22.675025201522423,0.22396953380259746,2977.2365394753074,7.964374369460219,6.582430068783493,-17.07333217107653,-29.61166933269925,34.80916571398205,33.102345485732656
12,1.9723760208580643,1778271316.1993961,0.0130347921513021,6562.509288748968,6568.427855549102,2628.999989318848,6575.658449735612,6581.440567594827,2630.999988555908,6549.996964880643,6558.213745147781,2763.9999378204348,6531.093339853898,6547.712574502552,2770.9999351501465,6540.545002598037,6549.576921783782,2802.9999229431155,6549.287301708592,6555.642153926094,2807.999921035767,6551.534359812942,6559.383618608063,2837.999909591675,6558.0278815294805,6562.37527279396,2843.9999073028566,6522.174543815143,6535.735819298836,2877.999894332886,6509.703168077758,6528.945798820186,2881.9998928070067,6516.262495033164,6534.741686279305,2877.999894332886,6512.15643549225,6531.931174924352,2881.9998928070067,6537.823347189535,6551.158824158694,2938.9998710632326,6547.065132805576,6554.723179081212,2944.999868774414,6516.1956505792095,6535.583364917322,2970.999858856201,6535.847018369655,6551.876088883456,2977.9998561859134,0.05398635937457384,2760.3595311531085,1.9215239590893185,-0.01940586879601429,2770.0900051850654,-0.6901133322526778,-0.4766065792324254,2769.632804474629,-16.94912802024062,-0.7380034805243576,2872.2984115079025,-30.16282790721996,-0.3347840001026099,2883.4525634711017,-15.42327405105545,-0.42999581164239237,2883.3573516595616,-19.80961826650609,-0.7827452649040892,2976.229824676601,-27.834483645052703,0.21302552996795346,2977.225595471473,7.575204725892821,7.75185428726675,-12.46012315506606,-23.020558321879797,27.300036984984075,36.93318528168214
13,2.1661339794518426,1778271316.392618,0.011961458949372172,6560.844545649052,6569.589366384447,2628.999989318848,6575.7393434605865,6579.8518980957915,2630.999988555908,6549.999795213497,6559.26059846563,2763.9999378204348,6531.423041538038,6547.584326191277,2770.9999351501465,6539.729918696702,6551.969917779747,2802.9999229431155,6549.518349787571,6556.23252896048,2807.999921035767,6552.138629764342,6559.148001039216,2837.999909591675,6557.696587401047,6563.576324235107,2843.9999073028566,6521.88601644405,6535.833740868662,2877.999894332886,6510.195756028977,6529.682006296422,2881.9998928070067,6514.629716966714,6534.512517957026,2877.999894332886,6512.928122994163,6532.679559556194,2881.9998928070067,6538.88286212061,6551.429805605649,2938.9998710632326,6546.855061588777,6555.63237766299,2944.999868774414,6516.698945502338,6534.110966775683,2970.999858856201,6533.443789161598,6550.460717669713,2977.9998561859134,-0.31809775641329746,2759.9874470373206,-11.321979614142743,-0.07357153677622959,2770.035839517085,-2.616357914056508,-0.7380841124919713,2769.3713269413697,-26.24781666354514,-0.4060500191023213,2872.6303649693245,-16.595608518275093,-0.33791433392091524,2883.4494331372834,-15.567486427800494,-0.46096216304531695,2883.326385308159,-21.236217279309,-0.6516543449795403,2976.360915596525,-23.172880144836235,0.3195959095352733,2977.33216585104,11.364855867988316,3.045662388455375,-16.800766429570228,-34.412842863062686,38.415954575192714,41.23790693015941
14,2.3254319998668507,1778271316.552185,0.012499749893322587,6561.7392456521075,6569.471031879451,2628.999989318848,6574.7510422716,6580.3386465751755,2630.999988555908,6550.873778158144,6559.873843873216,2763.9999378204348,6531.91031268148,6546.818950392762,2770.9999351501465,6540.450718281016,6549.298771280986,2802.9999229431155,6548.845027050158,6557.141842161567,2807.999921035767,6554.364807286731,6559.747461564324,2837.999909591675,6559.609106886329,6564.450887917596,2843.9999073028566,6523.211082923251,6535.642328147446,2877.999894332886,6510.466696212978,6528.729321148026,2881.9998928070067,6515.163952990801,6534.99408564355,2877.999894332886,6512.771838799401,6533.682527432221,2881.9998928070067,6538.113216370695,6551.225460769631,2938.9998710632326,6546.850981141304,6556.257563346274,2944.999868774414,6517.839335819299,6536.163101751384,2970.999858856201,6534.266749701989,6550.6928538680195,2977.9998561859134,-0.1121832726284965,2760.1933615211055,-3.9929131851448645,-0.10934958323193408,2770.0000614706296,-3.8887001688958547,-0.281615338109307,2769.827795715752,-10.014831154377102,-0.32351288936240713,2872.712902099064,-13.222246053192855,-0.3315482754366735,2883.4557991957677,-15.274206388738252,-0.43474606969537155,2883.3526014015088,-20.028459464836583,-0.6473737648707325,2976.365196176634,-23.020662376972062,0.2657405970116467,2977.2783105385165,9.449756687130588,7.235553291944027,-10.532967205026074,-24.71657416110193,27.824551529970226,31.50276504625288
15,2.4709195838076994,1778271316.697283,0.011723499977961183,6561.513508267873,6567.344389766788,2628.999989318848,6574.053651007122,6578.340158021822,2630.999988555908,6550.143494207905,6556.720102698903,2763.9999378204348,6531.779142341902,6547.001198153865,2770.9999351501465,6538.522317143992,6549.518086927285,2802.9999229431155,6547.353811474157,6555.982253874133,2807.999921035767,6552.0930601827795,6557.489500871107,2837.999909591675,6558.090607329524,6563.097562429318,2843.9999073028566,6520.630149463583,6534.972023718557,2877.999894332886,6510.095130971666,6528.522465384968,2881.9998928070067,6515.07548522175,6534.791023015557,2877.999894332886,6511.227737873277,6530.6741846746345,2881.9998928070067,6538.083789772901,6549.759291805483,2938.9998710632326,6545.75806155821,6554.990697496714,2944.999868774414,6514.9792034721995,6533.59850230767,2970.999858856201,6533.580516245377,6549.728807653514,2977.9998561859134,-0.062355866476848563,2760.243188927257,-2.219417882834126,-0.010711767312273954,2770.098699286549,-0.3809328771565732,-0.4483847927007704,2769.6610262611607,-15.94550219187862,-0.3024441615731594,2872.7339708268537,-12.361149286983,-0.36936908624762405,2883.4179783849563,-17.016585743162675,-0.4637992447870943,2883.323548226417,-21.36691972983013,-0.5605925923328173,2976.451977349172,-19.934717004947267,0.2449503152739065,2977.2575202567787,8.710452621105897,6.566010815260772,-15.667204731367203,-28.75798743224965,33.40053357768593,33.7081097534012
16,2.618782604346052,1778271316.845245,0.011921458877623081,6559.082836140233,6568.01813888804,2628.999989318848,6573.9309166488365,6579.652027997678,2630.999988555908,6551.255182321118,6558.808289268576,2763.9999378204348,6531.040248189016,6546.885050585323,2770.9999351501465,6540.414079836171,6549.546194638872,2802.9999229431155,6548.670052266405,6557.217189840145,2807.999921035767,6552.79523183666,6557.832313476176,2837.999909591675,6557.898153864963,6562.992218112908,2843.9999073028566,6522.7232600788575,6534.7931610477735,2877.999894332886,6509.368765473607,6526.652802824221,2881.9998928070067,6514.450736620105,6533.027649234344,2877.999894332886,6511.367466454748,6530.3646238958345,2881.9998928070067,6537.412716630498,6550.114260170553,2938.9998710632326,6546.153498181373,6555.595144725984,2944.999868774414,6516.57328911575,6535.582396002078,2970.999858856201,6534.7593345966925,6548.183999144176,2977.9998561859134,-0.2009734249148685,2760.104571368819,-7.153200467450605,-0.023350712862663936,2770.0860603409988,-0.8304002481681318,-0.2847209650155497,2769.824690088846,-10.125273750662249,-0.23985920651314485,2872.7965557819134,-9.80324911594985,-0.34485099479854087,2883.4424964764057,-15.887053735921741,-0.44896592859438555,2883.3383815426096,-20.6835588145654,-0.6168076790503514,2976.3957622624544,-21.93372994312984,0.13341644988687112,2977.1459863913915,4.744299529952618,8.058583548049636,-14.182738493548184,-23.54743639567127,28.645638425167864,30.087811868818893
17,2.7654536043992266,1778271316.992172,0.012434541014954448,6561.432093407097,6568.861498609285,2628.999989318848,6575.241243084635,6579.557768132776,2630.999988555908,6550.1418528593695,6557.476029281413,2763.9999378204348,6531.010674878504,6548.346368860226,2770.9999351501465,6540.434939022527,6549.248435064341,2802.9999229431155,6548.420163829202,6558.125075648745,2807.999921035767,6552.459198581777,6557.638820796528,2837.999909591675,6557.575434789253,6563.29895008711,2843.9999073028566,6523.197519638108,6536.0991365345235,2877.999894332886,6510.9132087294065,6528.329185133111,2881.9998928070067,6515.547568542349,6535.969428737354,2877.999894332886,6512.37305223584,6532.208795121803,2881.9998928070067,6538.5034110706965,6550.149419262157,2938.9998710632326,6545.872473026256,6554.846909863374,2944.999868774414,6514.960072745057,6533.503113060488,2970.999858856201,6534.542760644314,6550.456270440445,2977.9998561859134,-0.1922872595584236,2760.113257534176,-6.8440357999608885,0.03825295679199223,2770.1476640106534,1.360355249112137,-0.14932344504842276,2769.960087608813,-5.31025440442954,-0.17177822200277618,2872.864636766424,-7.020721561904551,-0.36004321154188457,2883.4273042596624,-16.586948958524395,-0.47068082007603734,2883.3166666511283,-21.683949281875055,-0.5762463438224026,2976.4363235976825,-20.49136564832676,0.23919040895750243,2977.2517603504625,8.505629896077174,3.868870711203366,-20.332609045343634,-33.51357494988148,39.389628801146635,38.597519026794146
18,2.9145828754408285,1778271317.141463,0.012757417047396302,6559.96500290369,6566.570342635327,2628.999989318848,6573.55476205031,6577.33943821255,2630.999988555908,6547.314830210594,6556.640235962955,2763.9999378204348,6529.294027569766,6545.117700278143,2770.9999351501465,6537.967981477519,6548.494851300547,2802.9999229431155,6547.365716599934,6556.507300485986,2807.999921035767,6551.625775590672,6556.633319069597,2837.999909591675,6556.226249350491,6562.0339425986485,2843.9999073028566,6521.337856466057,6533.58252284745,2877.999894332886,6509.220935599229,6527.362909190941,2881.9998928070067,6513.796102943424,6534.42601247058,2877.999894332886,6511.659987162637,6531.677199926644,2881.9998928070067,6536.9007885808605,6549.532373078217,2938.9998710632326,6544.340974111318,6553.625171928967,2944.999868774414,6514.095236421434,6532.314229605405,2970.999858856201,6534.72766298866,6548.621759330012,2977.9998561859134,-0.16808662861727752,2760.1374581651166,-5.982668359792442,-0.08802517576892925,2770.0213858780926,-3.1303595840295557,-0.3583985897548944,2769.7510124641067,-12.745404374846133,-0.13584032557868134,2872.900574662848,-5.551909267933681,-0.33012474318076124,2883.457222728023,-15.208625213721756,-0.47132428070790067,2883.3160231904963,-21.7135930810508,-0.6227007994129137,2976.389869142092,-22.143289770195885,0.1783577020334534,2977.190927643538,6.342414017448765,9.350202531973725,-10.719362800496837,-21.930051642780573,26.139207931623066,32.17494554411485
19,3.073671666905284,1778271317.2999701,0.011593333911150694,6559.402764617783,6566.613249992361,2628.999989318848,6572.82450866522,6578.786905889904,2630.999988555908,6549.496783018002,6558.812904606168,2763.9999378204348,6532.452706543999,6548.367801143137,2770.9999351501465,6538.527109759452,6550.059079377693,2802.9999229431155,6546.852879237094,6557.5277760797135,2807.999921035767,6551.601653574595,6558.907091114711,2837.999909591675,6558.9599489562,6563.452133447443,2843.9999073028566,6523.182605373354,6535.121015068619,2877.999894332886,6509.975019103219,6527.895892043892,2881.9998928070067,6515.227051685668,6534.900991839106,2877.999894332886,6511.696920561177,6530.917509245958,2881.9998928070067,6537.493124369594,6549.896032643581,2938.9998710632326,6545.206981080172,6554.093553809947,2944.999868774414,6514.58860684048,6532.929765870954,2970.999858856201,6533.724395574167,6547.413563285142,2977.9998561859134,-0.038130820000325125,2760.2674139737337,-1.3571814261817925,-0.08455840016799902,2770.0248526536934,-3.007073783879159,-0.30991902904151086,2769.79949202482,-11.02136967473878,-0.6417480554863741,2872.3946669329403,-26.228787083328232,-0.32825563928294454,2883.4590918319213,-15.122516852398972,-0.4678010931565812,2883.3195463780476,-21.551282196657837,-0.6342998354373905,2976.3782701060672,-22.55575241033877,0.16674994686790146,2977.179319888373,5.9296413239583465,10.123193857511783,-9.844614666465215,-20.123132963303053,24.583245759393126,28.873442323694768
20,3.223417333443649,1778271317.449824,0.011811916949227452,6558.585745942478,6567.031876394535,2628.999989318848,6572.658507809395,6577.970790414768,2630.999988555908,6547.997074915182,6556.623221872421,2763.9999378204348,6529.004268423144,6545.8066051288315,2770.9999351501465,6537.089792768286,6549.948274597303,2802.9999229431155,6547.750926124034,6556.8627013479245,2807.999921035767,6551.514804230216,6557.832744444784,2837.999909591675,6557.006863404346,6561.770603967356,2843.9999073028566,6520.335178958951,6533.416830699636,2877.999894332886,6509.1064660574,6527.540330714919,2881.9998928070067,6513.001017819481,6534.095352569001,2877.999894332886,6511.2825106213895,6530.778052694319,2881.9998928070067,6536.417370174526,6548.894302656112,2938.9998710632326,6544.980060824649,6553.776961518476,2944.999868774414,6515.534842742305,6532.519823027784,2970.999858856201,6533.182088822325,6549.071082311948,2977.9998561859134,-0.1942478395613779,2760.1112969541728,-6.913818268959203,-0.02745949559688122,2770.081951558265,-0.9765171664065637,-0.5752303242336027,2769.534180729628,-20.456394920652716,-0.4654021115375245,2872.571012876889,-19.021378853103965,-0.34194372597742145,2883.445403745227,-15.753117813791444,-0.4926504691233581,2883.2946970020807,-22.69607625914542,-0.6456558727512776,2976.3669140687534,-22.959573997077754,0.2944362174930433,2977.307006158998,10.47017522530206,4.169955382122944,-17.84410185616031,-33.672474624361534,38.33583240612093,37.94756352889504
21,3.3755835419287905,1778271317.6020539,0.011940750060603023,6558.167478680809,6564.156956628052,2628.999989318848,6571.273454167558,6576.678393495737,2630.999988555908,6547.936247210931,6556.513920897392,2763.9999378204348,6527.974189259407,6544.815412476693,2770.9999351501465,6536.614247944494,6548.194744322524,2802.9999229431155,6545.937845768254,6554.669651862945,2807.999921035767,6550.000861937219,6556.282429623743,2837.999909591675,6555.293593544641,6561.696544609836,2843.9999073028566,6519.085090320018,6532.503771739463,2877.999894332886,6508.64444936883,6526.474175505088,2881.9998928070067,6513.043741785616,6533.9581058776785,2877.999894332886,6510.717379344072,6529.915414004952,2881.9998928070067,6535.900265916802,6546.817469511264,2938.9998710632326,6543.505631628816,6553.359392670476,2944.999868774414,6512.909449216004,6532.805660665709,2970.999858856201,6532.305330562093,6547.601257755907,2977.9998561859134,0.01691575765540838,2760.3224605513897,0.6020786361142239,-0.024216669861834503,2770.085194384,-0.8611954924608207,-0.49268667113431347,2769.616724382727,-17.520969761622514,-0.23101278503540967,2872.805402203391,-9.441688370412345,-0.36231957849405266,2883.42502789271,-16.69181965525212,-0.49515399179491354,2883.2921934794094,-22.81141186731247,-0.46592594286569416,2976.546643998639,-16.568363448471334,0.16845446169166983,2977.1810244031963,5.99025400615802,10.358304882624502,-12.34137914095291,-22.461531024044895,27.642801867507597,28.927166335706858
22,3.575290145818144,1778271317.801766,0.011951792053878307,6560.104904178256,6567.844343919064,2628.999989318848,6574.387026622246,6578.015388024573,2630.999988555908,6548.982556469114,6557.718137359782,2763.9999378204348,6530.854615337592,6546.11787144298,2770.9999351501465,6537.340792248678,6549.064445089709,2802.9999229431155,6546.383560534277,6555.688389827919,2807.999921035767,6551.592054589358,6557.1099871626375,2837.999909591675,6556.480534584465,6561.577322187242,2843.9999073028566,6522.732990494239,6534.553594461596,2877.999894332886,6509.449295473301,6527.94101537427,2881.9998928070067,6513.6371336002685,6534.121849497204,2877.999894332886,6511.332539658282,6530.903600574625,2881.9998928070067,6537.3333114283105,6549.157098755999,2938.9998710632326,6544.542451936302,6552.733478008375,2944.999868774414,6515.463806278081,6532.941311856222,2970.999858856201,6533.356849650028,6548.766000855824,2977.9998561859134,-0.27493861749652654,2760.0306061762376,-9.785826399831016,-0.0870317321334788,2770.0223793217283,-3.095030647980749,-0.45321499468666027,2769.656196059175,-16.117274289431943,-0.30676962313930944,2872.7296453652875,-12.53793456819384,-0.31335397773035284,2883.4739934934737,-14.4360073123037,-0.4778168030761518,2883.309530668128,-22.012699226318954,-0.6422510869129131,2976.370318854592,-22.838499542868853,0.2595311368015548,2977.272101078306,9.228947790019488,5.4635090262033605,-14.195553514769442,-29.199123421731883,32.923433585633504,35.16751431511134
23,3.728349895798601,1778271317.955201,0.012700957944616675,6559.237373536693,6566.025877983923,2628.999989318848,6571.2958721765435,6575.841036769876,2630.999988555908,6546.590086193722,6556.576567228047,2763.9999378204348,6527.882911024849,6545.548733074549,2770.9999351501465,6536.663051318887,6547.572104716202,2802.9999229431155,6545.913748204298,6554.092097380567,2807.999921035767,6549.5158465018185,6556.147913928539,2837.999909591675,6555.657441085673,6560.5114451202735,2843.9999073028566,6519.78945043861,6532.982412812911,2877.999894332886,6507.109259712076,6526.17806339212,2881.9998928070067,6512.850923067518,6533.163162881682,2877.999894332886,6511.360401320415,6531.361931106152,2881.9998928070067,6533.768045664334,6547.691444814623,2938.9998710632326,6542.207361616286,6551.246439160069,2944.999868774414,6512.967136351132,6531.37427789834,2970.999858856201,6532.347447810006,6547.794698474799,2977.9998561859134,-0.12029450213531044,2760.1852502915985,-4.281614294380169,-0.04532026314251753,2770.064090790719,-1.611683462596361,-0.481820306601604,2769.62759074726,-17.134539083564924,-0.4968781153918219,2872.539536873035,-20.307829815082634,-0.3305217644773647,2883.4568257067267,-15.226915718225388,-0.46484823193326863,2883.322499239271,-21.41524586317737,-0.7284399627576559,2976.284129978747,-25.903382797550602,0.2273487839257547,2977.2399187254305,8.084540771612888,6.8841648229254515,-13.85896526613913,-26.348023441261834,30.556193853596003,34.87791977234017
24,3.88086643780116,1778271318.106891,0.011048957938328385,6555.1105205244985,6564.398607757435,2628.999989318848,6570.798451875172,6574.743572149036,2630.999988555908,6545.81489286915,6552.919737445363,2763.9999378204348,6527.710124705811,6543.3795351040735,2770.9999351501465,6536.332666503653,6545.591114711007,2802.9999229431155,6544.13422685454,6553.042493199255,2807.999921035767,6548.940269584619,6555.305261790507,2837.999909591675,6555.002922028305,6561.148075923831,2843.9999073028566,6518.255539933369,6530.623312039612,2877.999894332886,6506.283415349819,6525.500421799065,2881.9998928070067,6511.691982761256,6530.947464620839,2877.999894332886,6508.477962527126,6528.379596234374,2881.9998928070067,6534.838886511599,6547.478706788519,2938.9998710632326,6543.974164807287,6552.382738331754,2944.999868774414,6512.523229513708,6531.857882752086,2970.999858856201,6531.8389690375025,6544.881159641776,2977.9998561859134,-0.3773163734234545,2759.9282284203105,-13.429734104858467,-0.013442563412157939,2770.095968490449,-0.4780457050337057,-0.26317501857418524,2769.8462360352873,-9.359054775800288,-0.27885556158736,2872.757559426839,-11.397063207824685,-0.3094859086964584,2883.4778615625078,-14.257807969623434,-0.4440660058681612,2883.343281465336,-20.457822665250053,-0.6836156710110903,2976.328954270494,-24.30942743114704,0.10779856838843577,2977.120368509893,3.833325633896575,5.960732715808438,-16.360786314381862,-25.427371097041238,30.818125579613405,32.54148750537515
25,4.0362131668953225,1778271318.2626078,0.011790000135079026,6559.210943851819,6563.483458141028,2628.999989318848,6570.938481523367,6576.141325610539,2630.999988555908,6544.145279212642,6553.079087324632,2763.9999378204348,6527.576701714705,6544.256395757557,2770.9999351501465,6536.103895528318,6546.790576764373,2802.9999229431155,6545.171459791546,6551.850004584773,2807.999921035767,6548.277424580494,6553.822422593759,2837.999909591675,6554.592777455146,6559.012569917779,2843.9999073028566,6517.655008099765,6531.502426872879,2877.999894332886,6506.126137787694,6525.06110126234,2881.9998928070067,6511.9151786533,6531.761020264694,2877.999894332886,6509.142849283247,6528.407624476571,2881.9998928070067,6534.673779686402,6546.584851911851,2938.9998710632326,6542.772631965034,6551.314393128954,2944.999868774414,6511.818230583489,6531.072369104746,2970.999858856201,6530.901590916038,6546.43887428554,2977.9998561859134,0.14256515165006642,2760.448109945384,5.0742883535840795,-0.04303114739109031,2770.0663799064705,-1.5302777128340008,-0.5990233600367896,2769.5103876938247,-21.30252509885515,-0.4054924103956662,2872.630922578031,-16.572818577709427,-0.3475988551435429,2883.4397486160606,-16.01364581661259,-0.47061242182652885,2883.3167350493777,-21.68079822045498,-0.6243385609145147,2976.3882313805902,-22.201528698969728,0.20016099558362807,2977.2127309370885,7.117740863795107,10.917324489702034,-9.532072773082925,-19.673113939724708,24.435216337290473,32.84705381939174
26,4.191543416935019,1778271318.417908,0.011731750098988414,6557.26550722866,6564.83420240242,2628.999989318848,6570.858475715989,6575.165666167435,2630.999988555908,6547.685447932267,6555.865261179204,2763.9999378204348,6527.944913959103,6543.9829415899985,2770.9999351501465,6536.158857780358,6546.561047773329,2802.9999229431155,6545.40035761225,6555.11553015252,2807.999921035767,6548.722787847297,6554.990310847572,2837.999909591675,6554.377273283002,6559.361723263135,2843.9999073028566,6519.516278998685,6531.513937708225,2877.999894332886,6506.793220649816,6525.922454687165,2881.9998928070067,6510.482735275239,6532.370463367669,2877.999894332886,6510.027768438426,6529.387575266681,2881.9998928070067,6534.264902038696,6546.977325243757,2938.9998710632326,6543.583963994254,6551.101806400342,2944.999868774414,6512.283160130819,6530.851211908182,2970.999858856201,6530.69524406272,6545.45792859981,2977.9998561859134,-0.2047484181527386,2760.1007963755815,-7.287562925597466,-0.03885565825394801,2770.0705553956077,-1.3817885752175512,-0.2943741415490333,2769.8150369123127,-10.468560922928091,-0.4275641715842619,2872.6088508168423,-17.474910169293587,-0.30336039039074614,2883.483987080813,-13.975609455044477,-0.5128115124497945,2883.2745359587543,-23.624881985475017,-0.7498119046793863,2976.2627580368253,-26.66337074580898,0.19709529451621166,2977.209665236021,7.00872429091034,6.9686497964806735,-15.203982666762945,-27.009559510244483,31.768529614300004,34.005853732846
27,4.335962771438062,1778271318.56237,0.011818124912679195,6557.562650915426,6566.667998288351,2628.999989318848,6573.079160680992,6577.925381300243,2630.999988555908,6548.846770791943,6556.199886908947,2763.9999378204348,6529.635814714063,6545.493595072898,2770.9999351501465,6538.25799584314,6547.161937219183,2802.9999229431155,6545.346255769172,6554.405993825841,2807.999921035767,6550.068215300915,6556.061034019011,2837.999909591675,6555.313928538681,6561.436693462114,2843.9999073028566,6521.334248250145,6535.062589785127,2877.999894332886,6506.213528135219,6526.861790506465,2881.9998928070067,6514.21773848458,6533.479674175505,2877.999894332886,6511.971594278204,6530.122121527035,2881.9998928070067,6536.594808509338,6549.3632117859215,2938.9998710632326,6543.552416175077,6552.318566800134,2944.999868774414,6513.609831280374,6530.621172479138,2970.999858856201,6531.692658251062,6547.43412446129,2977.9998561859134,-0.2874942247481048,2760.018050568986,-10.232715214604216,-0.015648531471896127,2770.0937625223896,-0.5564945487598659,-0.21663944154794132,2769.8927716123135,-7.704152206507524,-0.22977498805745647,2872.806640000369,-9.391098558554612,-0.30782108152832527,2883.479526389676,-14.18111050004935,-0.48210896557315747,2883.305238505631,-22.21043627003278,-0.6676209096418056,2976.344949031863,-23.740652449423674,0.28815116454139933,2977.3007211060462,10.246678244311369,2.4540337258358553,-19.113126815659157,-34.66209733885854,39.658478162021204,40.06579185994345
28,4.481739396345802,1778271318.70819,0.011905125109478831,6558.809892410673,6565.952174710396,2628.999989318848,6571.488603783965,6576.828318611119,2630.999988555908,6548.146327597273,6555.505685117828,2763.9999378204348,6528.695383134151,6545.313841428003,2770.9999351501465,6537.525220833206,6547.419153651008,2802.9999229431155,6544.96630039429,6554.613592322035,2807.999921035767,6551.672202524681,6555.793760124706,2837.999909591675,6555.970309013663,6560.031402634714,2843.9999073028566,6520.776906501207,6533.732973683406,2877.999894332886,6507.819110859798,6526.235533514688,2881.9998928070067,6513.829432710823,6533.875167344195,2877.999894332886,6511.41320720115,6530.270677323716,2881.9998928070067,6536.371895344928,6548.200877219794,2938.9998710632326,6544.453788550295,6554.323863740562,2944.999868774414,6513.686323623803,6532.444408105877,2970.999858856201,6533.414857719229,6547.707043738729,2977.9998561859134,-0.08392569003218588,2760.221619103702,-2.9871476063248013,0.011619595550593359,2770.121030649412,0.41321715039603557,-0.25368939249801625,2769.8557216613635,-9.02172604866428,-0.25612098686660956,2872.78029400156,-10.467881865267051,-0.33950818927852744,2883.4478392819256,-15.64091427372701,-0.48374886589582533,2883.3035986053083,-22.285985376576612,-0.527467979732997,2976.4851019617718,-18.756803156089454,0.17332953143847046,2977.185899472943,6.163611872656823,7.449871535678165,-15.83331384373603,-26.177803958308175,31.487645724187857,29.57034094506
