batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_01_ref,peak_01_ref_raw,peak_01_spike_ref,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,peak_02_ref,peak_02_ref_raw,peak_02_spike_ref,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
422,0,6.516456437471788,1785874182.14289,0.013628125074319541,-5288.256607720225,2806.827483148631,-5288.256607720225,False,-5285.713618501751,-5285.713618501751,False,-5279.44507110384,2812.827480859813,-5279.44507110384,False,-5287.540249650827,-5287.540249650827,False,-1.0004811061290897,-0.9984690086193629,0.0020120975097267513,-0.258071244982312,-258.071244982312,2809.686425716264,-9.208936803536682
423,0,6.533312687999569,1785874182.1629891,0.01993229193612933,-5282.327960068625,2806.827483148631,-5282.327960068625,False,-5289.24061284454,-5289.24061284454,False,-5285.147726019314,2812.827480859813,-5285.147726019314,False,-5284.714868350586,-5284.714868350586,False,-0.998693072733517,-1.000081907478362,-0.001388834744844969,0.12260023705410343,122.60023705410343,2810.0670971983,4.374830040469006
424,0,6.549475729465485,1785874182.175068,0.011943791061639786,-5281.026037520714,2806.827483148631,-5281.026037520714,False,-5289.24061284454,-5289.24061284454,False,-5285.147726019314,2812.827480859813,-5285.147726019314,False,-5284.714868350586,-5284.714868350586,False,-0.9984469272765022,-1.000081907478362,-0.0016349802018598147,0.150151669692144,150.151669692144,2810.094648630938,5.3579670886434485
425,0,6.5654154169606045,1785874182.194921,0.01977733406238258,-5280.521155734753,2806.827483148631,-5280.521155734753,False,-5290.387667095021,-5290.387667095021,False,-5284.576884640481,2812.827480859813,-5284.576884640481,False,-5278.073099877607,-5278.073099877607,False,-0.9981350116511053,-1.0012322271101217,-0.0030972154590164225,0.31382186973198617,313.82186973198617,2810.2583188309777,11.198325354410011
426,0,6.580420145997778,1785874182.205086,0.010094207944348454,-5279.365431613136,2806.827483148631,-5279.365431613136,False,-5290.387667095021,-5290.387667095021,False,-5284.576884640481,2812.827480859813,-5284.576884640481,False,-5278.073099877607,-5278.073099877607,False,-0.9979165542913914,-1.0012322271101217,-0.003315672818730353,0.3382741318352008,338.27413183520076,2810.282771093081,12.070872531944076
427,0,6.595606812974438,1785874182.225363,0.020127957919612527,-5291.2790398822035,2806.827483148631,-5291.2790398822035,False,-5288.735675243957,-5288.735675243957,False,-5281.172000728247,2812.827480859813,-5281.172000728247,False,-5287.753814331334,-5287.753814331334,False,-1.000480902203177,-0.9987552723076388,0.001725629895538261,-0.22600649241278414,-226.00649241278416,2809.7184904688334,-8.064747802340285
428,0,6.611392291961238,1785874182.2365599,0.011082584038376808,-5290.811247576383,2806.827483148631,-5290.811247576383,False,-5288.735675243957,-5288.735675243957,False,-5281.172000728247,2812.827480859813,-5281.172000728247,False,-5287.753814331334,-5287.753814331334,False,-1.000392451515802,-0.9987552723076388,0.0016371792081631975,-0.21610607343062327,-216.10607343062327,2809.7283908878153,-7.711464224615447
429,0,6.626869334024377,1785874182.256365,0.01967850001528859,-5294.18685871326,2806.827483148631,-5294.18685871326,False,-5285.126810819001,-5285.126810819001,False,-5286.047255714686,2812.827480859813,-5286.047255714686,False,-5274.3099027098,-5274.3099027098,False,-1.0017142536439643,-1.0022253817506734,-0.0005111281067091689,0.02435720787196811,24.35720787196811,2809.968854169118,0.869155290892382
430,0,6.6431662294780836,1785874182.269102,0.012554208980873227,-5294.644920005689,2806.827483148631,-5294.644920005689,False,-5285.126810819001,-5285.126810819001,False,-5286.047255714686,2812.827480859813,-5286.047255714686,False,-5274.3099027098,-5274.3099027098,False,-1.001800923521306,-1.0022253817506734,-0.0004244582293675414,0.014656117645545343,14.656117645545343,2809.9591530788916,0.5229845006260827
431,0,6.6592333755106665,1785874182.288466,0.019219583016820252,-5292.193862119281,2806.827483148631,-5292.193862119281,False,-5287.449942922906,-5287.449942922906,False,-5286.1093514739705,2812.827480859813,-5286.1093514739705,False,-5274.114994066375,-5274.114994066375,False,-1.0008972036137618,-1.0022741933805177,-0.0013769897667559317,0.12127441077285911,121.27441077285911,2810.065771372019,4.327519653613299
432,0,6.674423583492171,1785874182.299546,0.010995667078532279,-5292.4928922737945,2806.827483148631,-5292.4928922737945,False,-5287.449942922906,-5287.449942922906,False,-5286.1093514739705,2812.827480859813,-5286.1093514739705,False,-5274.114994066375,-5274.114994066375,False,-1.0009537583155068,-1.0022741933805177,-0.0013204350650108942,0.11494415761933902,114.94415761933901,2810.0594411188654,4.101632801146839
433,0,6.68983568798285,1785874182.319277,0.019642208004370332,-5280.374410458065,2806.827483148631,-5280.374410458065,False,-5291.030286740972,-5291.030286740972,False,-5286.952282485771,2812.827480859813,-5286.952282485771,False,-5281.860330555449,-5281.860330555449,False,-0.9979860488968263,-1.0009640451681134,-0.002977996271287142,0.3004774860504012,300.4774860504012,2810.2449744472965,10.722148374621796
434,0,6.7052440629922785,1785874182.330365,0.01100929209496826,-5279.040329385999,2806.827483148631,-5279.040329385999,False,-5291.030286740972,-5291.030286740972,False,-5286.952282485771,2812.827480859813,-5286.952282485771,False,-5281.860330555449,-5281.860330555449,False,-0.9977339087653648,-1.0009640451681134,-0.003230136402748607,0.3286999116501077,328.6999116501077,2810.273196872896,11.729228934131733
435,0,6.720655646000523,1785874182.350115,0.019676457974128425,-5295.979572513159,2806.827483148631,-5295.979572513159,False,-5288.717191966416,-5288.717191966416,False,-5288.84248781713,2812.827480859813,-5288.84248781713,False,-5275.779433242391,-5275.779433242391,False,-1.0013731837576367,-1.00247604259049,-0.0011028588328532152,0.0905905214538362,90.5905214538362,2810.0350874827,3.232604961955331
436,0,6.7357373965205625,1785874182.360506,0.010302125010639429,-5294.657603213859,2806.827483148631,-5294.657603213859,False,-5288.717191966416,-5288.717191966416,False,-5288.84248781713,2812.827480859813,-5288.84248781713,False,-5275.779433242391,-5275.779433242391,False,-1.0011232234645608,-1.00247604259049,-0.0013528191259291056,0.11856895445189031,118.5689544518903,2810.0630659156977,4.230978962742303
437,0,6.7507113965111785,1785874182.380079,0.019499875023029745,-5284.180216108896,2806.827483148631,-5284.180216108896,False,-5294.48525430869,-5294.48525430869,False,-5286.462243402247,2812.827480859813,-5286.462243402247,False,-5282.660599262983,-5282.660599262983,False,-0.9980536279345745,-1.0007196457292362,-0.0026660177946616903,0.265557264131594,265.55726413159397,2810.2100542253775,9.476065662703181
438,0,6.766269396001007,1785874182.391663,0.011474457918666303,-5282.033189765724,2806.827483148631,-5282.033189765724,False,-5294.48525430869,-5294.48525430869,False,-5286.462243402247,2812.827480859813,-5286.462243402247,False,-5282.660599262983,-5282.660599262983,False,-0.997648106672347,-1.0007196457292362,-0.003071539056889172,0.3109478712752382,310.9478712752382,2810.2554448325213,11.095770456581437
439,0,6.781664562469814,1785874182.41076,0.0189423750853166,-5289.195056153494,2806.827483148631,-5289.195056153494,False,-5287.618591451593,-5287.618591451593,False,-5277.800273358751,2812.827480859813,-5277.800273358751,False,-5286.284858556448,-5286.284858556448,False,-1.0002981426656699,-0.9983949814615147,0.0019031612041551238,-0.24587783982589395,-245.87783982589394,2809.69861912142,-8.77383099578554
440,0,6.7970510214800015,1785874182.422498,0.011658125091344118,-5287.1481366554535,2806.827483148631,-5287.1481366554535,False,-5287.618591451593,-5287.618591451593,False,-5277.800273358751,2812.827480859813,-5277.800273358751,False,-5286.284858556448,-5286.284858556448,False,-0.9999110270931985,-0.9983949814615147,0.0015160456316837267,-0.20254740932585458,-202.54740932585457,2809.7419495519202,-7.227640926557757
441,0,6.81303283397574,1785874182.4427679,0.020164750050753355,-5291.492637121241,2806.827483148631,-5291.492637121241,False,-5281.998896996775,-5281.998896996775,False,-5295.118979496099,2812.827480859813,-5295.118979496099,False,-5283.692523232837,-5283.692523232837,False,-1.0017973763928394,-1.002162589176607,-0.00036521278376766553,0.00802468546982484,8.02468546982484,2809.952521646716,0.28635046637970457
442,0,6.829310750530567,1785874182.454952,0.012044082977809012,-5291.6880647077505,2806.827483148631,-5291.6880647077505,False,-5281.998896996775,-5281.998896996775,False,-5295.118979496099,2812.827480859813,-5295.118979496099,False,-5283.692523232837,-5283.692523232837,False,-1.0018343751863492,-1.002162589176607,-0.0003282139902578418,0.003883354650896914,3.883354650896914,2809.948380315897,0.13857246113677255
443,0,6.845341395994183,1785874182.474889,0.019857542007230222,-5285.781458515782,2806.827483148631,-5285.781458515782,False,-5292.333924924019,-5292.333924924019,False,-5288.089859546492,2812.827480859813,-5288.089859546492,False,-5281.642424959236,-5281.642424959236,False,-0.9987618947516939,-1.0012207253101397,-0.002458830558445868,0.24236648396733632,242.3664839673363,2810.1868634452135,8.64853282783815
444,0,6.861212937452365,1785874182.4866948,0.011734875035472214,-5285.019383620534,2806.827483148631,-5285.019383620534,False,-5292.333924924019,-5292.333924924019,False,-5288.089859546492,2812.827480859813,-5288.089859546492,False,-5281.642424959236,-5281.642424959236,False,-0.9986178987555874,-1.0012207253101397,-0.002602826554552351,0.25848417321900524,258.48417321900524,2810.202981134465,9.223671610726708
445,0,6.876976604457013,1785874182.506426,0.01966304099187255,-5280.95337153534,2806.827483148631,-5280.95337153534,False,-5294.279522944461,-5294.279522944461,False,-5284.5527069426735,2812.827480859813,-5284.5527069426735,False,-5280.924728003392,-5280.924728003392,False,-0.997482915030956,-1.0006869969041676,-0.0032040818732116394,0.3257835888214873,325.7835888214873,2810.2702805500676,11.625163746127864
446,0,6.8920907084830105,1785874182.516913,0.010415666969493032,-5281.012295828123,2806.827483148631,-5281.012295828123,False,-5294.279522944461,-5294.279522944461,False,-5284.5527069426735,2812.827480859813,-5284.5527069426735,False,-5280.924728003392,-5280.924728003392,False,-0.9974940448348372,-1.0006869969041676,-0.003192952069330457,0.32453781306910967,324.5378130691097,2810.269034774315,11.580709858303942
447,0,6.90757235448109,1785874182.5374331,0.020413125050254166,-5289.124505143583,2806.827483148631,-5289.124505143583,False,-5284.2734796828145,-5284.2734796828145,False,-5285.551605268369,2812.827480859813,-5285.551605268369,False,-5271.984969919907,-5271.984969919907,False,-1.000918011809839,-1.0025733448456071,-0.0016553330357680363,0.15242979312052712,152.42979312052714,2810.0969267543665,5.439258960909475
448,0,6.924348021449987,1785874182.5503612,0.01278812496457249,-5288.855733822729,2806.827483148631,-5288.855733822729,False,-5284.2734796828145,-5284.2734796828145,False,-5285.551605268369,2812.827480859813,-5285.551605268369,False,-5271.984969919907,-5271.984969919907,False,-1.0008671493172208,-1.0025733448456071,-0.0017061955283863561,0.15812290871230486,158.12290871230485,2810.1026198699583,5.642410387964062
449,0,6.94056089600781,1785874182.5699131,0.01946554204914719,-5288.987033067505,2806.827483148631,-5288.987033067505,False,-5288.039763930732,-5288.039763930732,False,-5279.666355478005,2812.827480859813,-5279.666355478005,False,-5283.1382634476695,-5283.1382634476695,False,-1.0001791342688522,-0.999342832271931,0.000836301996921196,-0.12646267799901492,-126.46267799901493,2809.818034283247,-4.512656223202074
450,0,6.95601985452231,1785874182.581283,0.011294791009277105,-5287.164652467603,2806.827483148631,-5287.164652467603,False,-5288.039763930732,-5288.039763930732,False,-5279.666355478005,2812.827480859813,-5279.666355478005,False,-5283.1382634476695,-5283.1382634476695,False,-0.9998345111795305,-0.999342832271931,0.000491678907599491,-0.08788849529375488,-87.88849529375487,2809.8566084659524,-3.1361866719153184
451,0,6.9716555629856884,1785874182.6011891,0.019845792092382908,-5288.376316128697,2806.827483148631,-5288.376316128697,False,-5286.989966657408,-5286.989966657408,False,-5280.342376187888,2812.827480859813,-5280.342376187888,False,-5285.063829334837,-5285.063829334837,False,-1.0002622190471386,-0.9991066421713315,0.0011555768758071405,-0.16219959723906455,-162.19959723906456,2809.782297364007,-5.787881717066249
452,0,6.986637104477268,1785874182.611257,0.010015125037170947,-5286.025450138273,2806.827483148631,-5286.025450138273,False,-5286.989966657408,-5286.989966657408,False,-5280.342376187888,2812.827480859813,-5280.342376187888,False,-5285.063829334837,-5285.063829334837,False,-0.9998175679308609,-0.9991066421713315,0.0007109257595293572,-0.11242912645268721,-112.42912645268721,2809.832067834793,-4.011887184295148
453,0,7.001674250466749,1785874182.631298,0.01995766698382795,-5293.62810385772,2806.827483148631,-5293.62810385772,False,-5285.273118881157,-5285.273118881157,False,-5287.972906652704,2812.827480859813,-5287.972906652704,False,-5274.393275135517,-5274.393275135517,False,-1.0015808047736863,-1.0025746338600128,-0.0009938290863265031,0.07838665731023689,78.38665731023688,2810.022883618556,2.797125938846592
454,0,7.017438500479329,1785874182.642693,0.011286917026154697,-5293.318347993531,2806.827483148631,-5293.318347993531,False,-5285.273118881157,-5285.273118881157,False,-5287.972906652704,2812.827480859813,-5287.972906652704,False,-5274.393275135517,-5274.393275135517,False,-1.00152219742129,-1.0025746338600128,-0.0010524364387227703,0.08494666675027408,84.94666675027408,2810.029443627996,3.0312113456420953
455,0,7.033236292016227,1785874182.662986,0.020202166051603854,-5287.716999273081,2806.827483148631,-5287.716999273081,False,-5279.896271184639,-5279.896271184639,False,-5293.505596080218,2812.827480859813,-5293.505596080218,False,-5280.046094239001,-5280.046094239001,False,-1.001481227601217,-1.0025491258221975,-0.0010678982209804122,0.08667732738281941,86.67732738281941,2810.031174288629,3.092967719912197
456,0,7.04880047950428,1785874182.673727,0.010621041059494019,-5286.957972919277,2806.827483148631,-5286.957972919277,False,-5279.896271184639,-5279.896271184639,False,-5293.505596080218,2812.827480859813,-5293.505596080218,False,-5280.046094239001,-5280.046094239001,False,-1.0013374697857567,-1.0025491258221975,-0.0012116560364408002,0.10276835671516196,102.76835671516196,2810.0472653179613,3.667155178245859
457,0,7.064072958484758,1785874182.69359,0.01978041708935052,-5290.636702631659,2806.827483148631,-5290.636702631659,False,-5281.037427690166,-5281.037427690166,False,-5293.11244386976,2812.827480859813,-5293.11244386976,False,-5279.8748157785285,-5279.8748157785285,False,-1.0018176873527087,-1.0025071859756356,-0.0006894986229268874,0.04432248905889081,44.32248905889081,2809.9888194503046,1.5815903889127465
458,0,7.079720624955371,1785874182.705023,0.011300249956548214,-5289.339220668419,2806.827483148631,-5289.339220668419,False,-5281.037427690166,-5281.037427690166,False,-5293.11244386976,2812.827480859813,-5293.11244386976,False,-5279.8748157785285,-5279.8748157785285,False,-1.001572000405588,-1.0025071859756356,-0.0009351855700476808,0.07182259999222447,71.82259999222447,2810.016319561238,2.5628960887890546
459,0,7.095104896463454,1785874182.724301,0.019124625017866492,-5283.640107323542,2806.827483148631,-5283.640107323542,False,-5290.078056747523,-5290.078056747523,False,-5286.126755668837,2812.827480859813,-5286.126755668837,False,-5281.403197513327,-5281.403197513327,False,-0.9987830142854377,-1.0008943756003583,-0.0021113613149206234,0.2034737269249047,203.4737269249047,2810.147970688171,7.260695365576103
