batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
35,0.40935185394482687,1785872545.499079,0.013009958085604012,-5294.005248036189,2806.913354404411,-5294.005248036189,False,-5294.541223217288,2813.913351734123,-5294.541223217288,False,-1.0113864757053779,-1.0114888703997689,-0.0001023946943909948,-0.021278974833101785,-21.278974833101785,2810.4896623940235,-0.7593125475700038
36,0.42065368744079024,1785872545.508532,0.009391125058755279,-5296.044210960663,2806.913354404411,-5296.044210960663,False,-5294.457875110799,2813.913351734123,-5294.457875110799,False,-1.0117760067748913,-1.0114729472671447,0.00030305950774667245,-0.063835361630884,-63.835361630884,2810.4471060072256,-2.277881873782615
37,0.43014729145215824,1785872545.518084,0.009514666977338493,-5288.04773665067,2806.913354404411,-5288.04773665067,False,-5290.2287281841245,2813.913351734123,-5290.2287281841245,False,-1.0102483305464909,-1.0106649952903315,-0.00041666474384061125,0.011706742697567616,11.706742697567616,2810.522648111554,0.4177398907210825
38,0.43983731244225055,1785872545.5279129,0.009791125077754259,-5289.999871626371,2806.913354404411,-5289.999871626371,False,-5295.094976617661,2813.913351734123,-5295.094976617661,False,-1.0106212736813522,-1.0115946615113702,-0.000973387830017991,0.07014027938237237,70.14027938237237,2810.581081648239,2.502864665371552
39,0.4496682079625316,1785872545.5377479,0.009797749924473464,-5288.065394137605,2806.913354404411,-5288.065394137605,False,-5291.229365467495,2813.913351734123,-5291.229365467495,False,-1.0102517038985455,-1.010856160762988,-0.0006044568644425485,0.03141736372400429,31.41736372400429,2810.5423587325804,1.1210877720526795
40,0.45909887447487563,1785872545.546773,0.008986667031422257,-5288.786199834949,2806.913354404411,-5288.786199834949,False,-5293.520493932818,2813.913351734123,-5293.520493932818,False,-1.0103894093030077,-1.0112938664764062,-0.0009044571733984874,0.06290533232828144,62.90533232828144,2810.5738467011847,2.2446949874493805
41,0.46817537443712354,1785872545.5559082,0.00908941705711186,-5283.219774123544,2806.913354404411,-5283.219774123544,False,-5296.916618271846,2813.913351734123,-5296.916618271846,False,-1.0093259786075768,-1.0119426747161755,-0.002616696108598715,0.2426215666956407,242.6215666956407,2810.753562935552,8.657635123310044
42,0.4775347914546728,1785872545.565513,0.009529832983389497,-5282.388307302014,2806.913354404411,-5282.388307302014,False,-5288.43459669285,2813.913351734123,-5288.43459669285,False,-1.009167132089885,-1.0103222377294876,-0.0011551056396026382,0.08921334201671707,89.21334201671708,2810.600154710873,3.1834621045074605
43,0.4870473954360932,1785872545.574889,0.009324375074356794,-5292.412956566923,2806.913354404411,-5292.412956566923,False,-5287.817162331509,2813.913351734123,-5287.817162331509,False,-1.0110822784139237,-1.010204280769976,0.0008779976439476922,-0.12418074609099873,-124.18074609099872,2810.3867606227655,-4.431228450292561
44,0.5000166454119608,1785872545.591501,0.01654487499035895,-5282.758278570773,2806.913354404411,-5282.758278570773,False,-5285.579891188067,2813.913351734123,-5285.579891188067,False,-1.009237812778719,-1.009776864159877,-0.0005390513811580622,0.024552418113191747,24.55241811319175,2810.5354937869697,0.8761211145158345
45,0.5130029159481637,1785872545.6008298,0.009297750075347722,-5284.846775376716,2806.913354404411,-5284.846775376716,False,-5285.941074976311,2813.913351734123,-5285.941074976311,False,-1.009636806985396,-1.0098458660557117,-0.00020905907031565363,-0.01008350462842357,-10.08350462842357,2810.5008578642282,-0.35981675094289073
46,0.522484332905151,1785872545.610463,0.009602000005543232,-5300.288395940948,2806.913354404411,-5300.288395940948,False,-5299.067339609378,2813.913351734123,-5299.067339609378,False,-1.0125868316774629,-1.0123535565290709,0.00023327514839199814,-0.05651081011933105,-56.51081011933105,2810.4544305587374,-2.016514777309843
47,0.532165645447094,1785872545.6202,0.009702541050501168,-5299.775075648746,2806.913354404411,-5299.775075648746,False,-5301.459148149281,2813.913351734123,-5301.459148149281,False,-1.012488765057406,-1.0128104965388358,-0.0003217314814298877,0.0017425676715695623,1.7425676715695624,2810.512683936528,0.06218126147479169
48,0.5417817704146728,1785872545.629664,0.009408209007233381,-5288.040997035181,2806.913354404411,-5288.040997035181,False,-5293.933855487972,2813.913351734123,-5293.933855487972,False,-1.0102470429852517,-1.0113728366071244,-0.001125793621872706,0.08613675887178546,86.13675887178546,2810.5970781277283,3.073678235504762
49,0.5516078954096884,1785872545.639883,0.010180125012993813,-5288.628472965125,2806.913354404411,-5288.628472965125,False,-5291.534578353761,2813.913351734123,-5291.534578353761,False,-1.010359276574474,-1.010914469769292,-0.0005551931948180044,0.026246659440839863,26.246659440839863,2810.5371880282974,0.9365779132472117
50,0.5614350204705261,1785872545.649258,0.00929162499960512,-5296.557613778769,2806.913354404411,-5296.557613778769,False,-5299.237689885992,2813.913351734123,-5299.237689885992,False,-1.0118740891610043,-1.012386100880243,-0.0005120117192387585,0.021714340950710058,21.714340950710056,2810.5326557098074,0.7748480213641898
51,0.5708369789062999,1785872545.658745,0.009450042038224638,-5303.928155087569,2806.913354404411,-5303.928155087569,False,-5306.277121985512,2813.913351734123,-5306.277121985512,False,-1.01328218481809,-1.013730940201047,-0.00044875538295707784,0.01507496935209048,15.07496935209048,2810.5260163382086,0.537930679135401
52,0.5804547494044527,1785872545.668481,0.009695417014881968,-5298.150304123238,2806.913354404411,-5298.150304123238,False,-5302.286763761958,2813.913351734123,-5302.286763761958,False,-1.0121783626550624,-1.0129686073072481,-0.0007902446521856898,0.05091761039999469,50.91761039999469,2810.5618589792566,1.8169287182413179
53,0.5900157704600133,1785872545.6778722,0.00935779104474932,-5301.8735290521745,2806.913354404411,-5301.8735290521745,False,-5305.785030717975,2813.913351734123,-5305.785030717975,False,-1.012889661409542,-1.013636929252912,-0.0007472678433699809,0.04640677368982378,46.40677368982378,2810.5573481425463,1.6559653757430695
54,0.5994423744268715,1785872545.687339,0.009435666957870126,-5287.050883332824,2806.913354404411,-5287.050883332824,False,-5293.119352324479,2813.913351734123,-5293.119352324479,False,-1.0100578879766984,-1.0112172308898308,-0.0011593429131324662,0.08965808534494663,89.65808534494663,2810.6005994542015,3.1993321918693485
55,0.6086703954497352,1785872545.6963258,0.00895254104398191,-5308.147626616132,2806.913354404411,-5308.147626616132,False,-5305.586542164625,2813.913351734123,-5305.586542164625,False,-1.0140882883708198,-1.0135990092605742,0.000489279110245544,-0.08338093149176919,-83.38093149176919,2810.4275604373647,-2.975340118889851
56,0.6179329159203917,1785872545.705863,0.009503999957814813,-5294.041981232997,2806.913354404411,-5294.041981232997,False,-5294.337844239997,2813.913351734123,-5294.337844239997,False,-1.0113934933520783,-1.0114500161226314,-5.65227705531246e-05,-0.02609368220007583,-26.093682200075833,2810.4848476866564,-0.9311191193289977
57,0.6274322914541699,1785872545.715331,0.00943441700655967,-5295.118912186325,2806.913354404411,-5295.118912186325,False,-5295.606262799157,2813.913351734123,-5295.606262799157,False,-1.011599234251536,-1.0116923395273434,-9.310527580730366e-05,-0.022253990231363308,-22.253990231363307,2810.488687378625,-0.7941047042307775
58,0.636827853450086,1785872545.724641,0.009274874930270016,-5297.061463459363,2806.913354404411,-5297.061463459363,False,-5292.6792966959065,2813.913351734123,-5292.6792966959065,False,-1.0119703464801542,-1.0111331610239271,0.0008371854562270187,-0.11989710755044918,-119.89710755044918,2810.391044261306,-4.278372379048286
59,0.6460113954381086,1785872545.733707,0.009040959062986076,-5296.31845370908,2806.913354404411,-5296.31845370908,False,-5292.398214995263,2813.913351734123,-5292.398214995263,False,-1.0118283991307382,-1.011079462129181,0.0007489370015572039,-0.11063456852277363,-110.63456852277363,2810.4003068003335,-3.9478507180550113
60,0.6553500204463489,1785872545.7433221,0.00959070899989456,-5306.591927743986,2806.913354404411,-5306.591927743986,False,-5309.933277806645,2813.913351734123,-5309.933277806645,False,-1.0137910818653781,-1.0144294258234283,-0.0006383439580501804,0.034974145859732124,34.974145859732126,2810.5459155147164,1.2480069176324624
61,0.6648651454015635,1785872545.752727,0.009377041016705334,-5293.16805941865,2806.913354404411,-5293.16805941865,False,-5298.609319314118,2813.913351734123,-5298.609319314118,False,-1.0112265360744703,-1.0122660546263484,-0.0010395185518781158,0.07708134587979262,77.08134587979262,2810.5880227147363,2.7505475977659373
62,0.6743302704999223,1785872545.762261,0.009513708995655179,-5296.0801891982765,2806.913354404411,-5296.0801891982765,False,-5303.413314179172,2813.913351734123,-5303.413314179172,False,-1.0117828801913762,-1.0131838276938527,-0.001400947502476546,0.11501685164219398,115.01685164219398,2810.625958220499,4.104226792827362
63,0.6837077914387919,1785872545.771478,0.009196916944347322,-5298.130883027174,2806.913354404411,-5298.130883027174,False,-5300.017151633708,2813.913351734123,-5300.017151633708,False,-1.0121746523765527,-1.0125350121549839,-0.00036035977843118516,0.005796985506826489,5.796985506826489,2810.5167383543635,0.20685788990959494
64,0.692882249422837,1785872545.780612,0.009115832974202931,-5290.879272243788,2806.913354404411,-5290.879272243788,False,-5300.836549805911,2813.913351734123,-5300.836549805911,False,-1.0107892776499001,-1.0126915530329688,-0.0019022753830686412,0.1676361193338521,167.63611933385212,2810.6785774881905,5.981876938832862
65,0.7021737289614975,1785872545.790056,0.00942229200154543,-5290.371259589816,2806.913354404411,-5290.371259589816,False,-5295.44939328178,2813.913351734123,-5295.44939328178,False,-1.0106922250208146,-1.0116623705906138,-0.0009701455697992412,0.0697999724395889,69.7999724395889,2810.5807413412963,2.4907212546242112
66,0.7115310829249211,1785872545.7993338,0.009263249929063022,-5285.800087110676,2806.913354404411,-5285.800087110676,False,-5293.783461197543,2813.913351734123,-5293.783461197543,False,-1.0098189312088686,-1.0113441047218623,-0.0015251735129937494,0.12805558727754562,128.0555872775456,2810.638996956134,4.56949711952418
67,0.7208539369166829,1785872545.808701,0.009353041998110712,-5293.46520921845,2806.913354404411,-5293.46520921845,False,-5301.003045817159,2813.913351734123,-5301.003045817159,False,-1.0112833046787115,-1.0127233610509334,-0.0014400563722218873,0.11912171029042602,119.12171029042602,2810.630063079147,4.250703336084285
68,0.7301832704688422,1785872545.817993,0.0092751249903813,-5289.734987926767,2806.913354404411,-5289.734987926767,False,-5286.884926796467,2813.913351734123,-5286.884926796467,False,-1.0105706693130407,-1.0100261830220256,0.0005444862910151116,-0.08917546544025957,-89.17546544025957,2810.421765903416,-3.182110528128018
69,0.7394597704987973,1785872545.827255,0.00923887500539422,-5292.789227313017,2806.913354404411,-5292.789227313017,False,-5299.652744750436,2813.913351734123,-5299.652744750436,False,-1.011154162578365,-1.0124653945070732,-0.0013112319287080787,0.10560032410604697,105.60032410604697,2810.6165416929625,3.768210252142698
70,0.7488598119234666,1785872545.836815,0.009505291935056448,-5282.107893449889,2806.913354404411,-5282.107893449889,False,-5282.084699086101,2813.913351734123,-5282.084699086101,False,-1.0091135607834067,-1.0091091296457806,4.4311376261596536e-06,-0.03249139143489927,-32.49139143489927,2810.4784499774214,-1.1594130543426802
71,0.758648666436784,1785872545.846793,0.00993458298034966,-5291.291402023413,2806.913354404411,-5291.291402023413,False,-5288.828489775957,2813.913351734123,-5288.828489775957,False,-1.0108680124576344,-1.0103974885308116,0.00047052392682278565,-0.08141239142979874,-81.41239142979875,2810.429528977427,-2.9050953264986705
72,0.7685226664762013,1785872545.856574,0.009747916948981583,-5288.30130971666,2806.913354404411,-5288.30130971666,False,-5287.19608154782,2813.913351734123,-5287.19608154782,False,-1.0102967740892397,-1.010085627184361,0.00021114690487866739,-0.054188234387857734,-54.18823438785773,2810.4567531344687,-1.9336366824099962
73,0.778281832986977,1785872545.866313,0.009703165967948735,-5302.704288290492,2806.913354404411,-5302.704288290492,False,-5301.692441238501,2813.913351734123,-5301.692441238501,False,-1.013048372747902,-1.0128550657193065,0.00019330702859554627,-0.05231576476853608,-52.315764768536084,2810.458625604088,-1.8668200388429947
74,0.7878694789251313,1785872545.875746,0.009395957924425602,-5289.565776201975,2806.913354404411,-5289.565776201975,False,-5302.182495338815,2813.913351734123,-5302.182495338815,False,-1.0105383424750483,-1.0129486874794298,-0.002410345004381531,0.22096299869728936,220.96299869728935,2810.731904367554,7.884777287228424
75,0.7975323329446837,1785872545.885644,0.009863249957561493,-5291.067539811107,2806.913354404411,-5291.067539811107,False,-5292.593938930831,2813.913351734123,-5292.593938930831,False,-1.0108252449870068,-1.011116853958643,-0.0002916089716362702,-0.0014190845479378697,-1.4190845479378698,2810.5095222843083,-0.05063818683763452
76,0.8074673744267784,1785872545.895616,0.009933333029039204,-5291.164578048109,2806.913354404411,-5291.164578048109,False,-5294.531816792494,2813.913351734123,-5294.531816792494,False,-1.0108437835331419,-1.01148707336135,-0.000643289828208049,0.035493263339290024,35.493263339290024,2810.546434632196,1.266530949874751
77,0.8173243539058603,1785872545.905359,0.009697958012111485,-5296.909291805483,2806.913354404411,-5296.909291805483,False,-5294.541088730629,2813.913351734123,-5294.541088730629,False,-1.0119412750407601,-1.0114888447069368,0.0004524303338233615,-0.07951329175791103,-79.51329175791102,2810.4314280770986,-2.8373284241332795
78,0.826870811986737,1785872545.914697,0.009294708026573062,-5287.111833297674,2806.913354404411,-5287.111833297674,False,-5286.947424886144,2813.913351734123,-5286.947424886144,False,-1.0100695320849407,-1.0100381228897997,3.1409195140996715e-05,-0.03532300261219421,-35.32300261219421,2810.4756183662444,-1.260455417220747
79,0.8361125624505803,1785872545.9238532,0.009117374895140529,-5284.728749579729,2806.913354404411,-5284.728749579729,False,-5288.719405813492,2813.913351734123,-5288.719405813492,False,-1.0096142588976507,-1.0103766487244297,-0.0007623898267790086,0.04799397385130027,47.99397385130027,2810.5589353427076,1.712602549646741
80,0.8452680619666353,1785872545.932996,0.009096208028495312,-5287.024776110278,2806.913354404411,-5287.024776110278,False,-5286.424030320628,2813.913351734123,-5286.424030320628,False,-1.0100529003556884,-1.0099381316430556,0.00011476871263282895,-0.04407239983376845,-44.07239983376845,2810.466868969023,-1.5726662801087798
81,0.8545607494888827,1785872545.9424472,0.009416416985914111,-5288.10305804322,2806.913354404411,-5288.10305804322,False,-5292.557899562918,2813.913351734123,-5292.557899562918,False,-1.0102588993513222,-1.0111099688635983,-0.0008510695122760925,0.05730177477486353,57.301774774863524,2810.568243143631,2.0447393225400914
82,0.8643125409143977,1785872545.952498,0.010015000007115304,-5285.344930769936,2806.913354404411,-5285.344930769936,False,-5290.48401442675,2813.913351734123,-5290.48401442675,False,-1.0097319764466823,-1.010713766124724,-0.0009817896780417446,0.07102213556348955,71.02213556348954,2810.58196350442,2.5343325565047654
83,0.8739928954164498,1785872545.9618108,0.00927812501322478,-5301.148606229178,2806.913354404411,-5301.148606229178,False,-5301.810485374575,2813.913351734123,-5301.810485374575,False,-1.0127511694540643,-1.0128776173106195,-0.00012644785655524515,-0.01875436004954588,-18.75436004954588,2810.492187008807,-0.6692249518108007
84,0.8832772289169952,1785872545.971067,0.009219791973009706,-5290.760257664212,2806.913354404411,-5290.760257664212,False,-5295.019389002659,2813.913351734123,-5295.019389002659,False,-1.010766540661447,-1.0115802209719371,-0.0008136803104901169,0.053377412109794756,53.377412109794754,2810.5643187809665,1.904703543740892
85,0.8924923534505069,1785872545.980235,0.009132625069469213,-5290.26798147752,2806.913354404411,-5290.26798147752,False,-5294.888848305162,2813.913351734123,-5294.888848305162,False,-1.010672494385668,-1.011555281990997,-0.0008827876053290051,0.0606308990738133,60.630899073813296,2810.57157226793,2.163534794241125
86,0.9019979789154604,1785872545.9900851,0.009820041945204139,-5291.172008435982,2806.913354404411,-5291.172008435982,False,-5287.479959959654,2813.913351734123,-5287.479959959654,False,-1.0108452030621093,-1.010139860373227,0.0007053426888823378,-0.1060589187389168,-106.0589187389168,2810.4048824501174,-3.784574605299629
87,0.9119239789433777,1785872546.0000808,0.00996054196730256,-5295.671207629061,2806.913354404411,-5295.671207629061,False,-5302.988058196044,2813.913351734123,-5302.988058196044,False,-1.0117047468294815,-1.0131025852073239,-0.001397838377842353,0.1146905185820416,114.6905185820416,2810.6256318874384,4.092582021911276
88,0.9216145414393395,1785872546.0094678,0.009355166926980019,-5305.035800959746,2806.913354404411,-5305.035800959746,False,-5307.413800165052,2813.913351734123,-5307.413800165052,False,-1.0134937936100166,-1.0139480954330788,-0.0004543018230622753,0.015657122525551417,15.657122525551417,2810.526598491382,0.5587040581484234
89,0.9308091244311072,1785872546.018475,0.008979082922451198,-5287.620130207537,2806.913354404411,-5287.620130207537,False,-5288.746031115323,2813.913351734123,-5288.746031115323,False,-1.01016663901933,-1.0103817353212352,-0.00021509630190519324,-0.009449838085179798,-9.449838085179797,2810.501491530771,-0.3372051843127247
90,0.9399273119634017,1785872546.027701,0.00919795804657042,-5299.772485252315,2806.913354404411,-5299.772485252315,False,-5303.401046856375,2813.913351734123,-5303.401046856375,False,-1.0124882701784261,-1.0131814840988262,-0.0006932139204001153,0.04073328543463961,40.73328543463961,2810.551674654291,1.4535143246731235
91,0.9491323749534786,1785872546.036892,0.009160750079900026,-5288.239864596387,2806.913354404411,-5288.239864596387,False,-5280.70893572149,2813.913351734123,-5280.70893572149,False,-1.0102850353846613,-1.0088462986897184,0.001438736694942877,-0.18303579758870156,-183.03579758870157,2810.327905571268,-6.5313944329396785
92,0.9585367079707794,1785872546.046498,0.009567584027536213,-5296.223078216217,2806.913354404411,-5296.223078216217,False,-5292.031262035028,2813.913351734123,-5292.031262035028,False,-1.0118101782414348,-1.0110093580692465,0.000800820172188299,-0.11608021507429842,-116.08021507429841,2810.394861153782,-4.142171534195633
93,0.9681364374700934,1785872546.0560908,0.009559375001117587,-5286.570110340191,2806.913354404411,-5286.570110340191,False,-5292.478932970626,2813.913351734123,-5292.478932970626,False,-1.0099660393139465,-1.0110948827917614,-0.0011288434778149448,0.08645687110263947,86.45687110263947,2810.597398239959,3.085101024216367
94,0.9774871244444512,1785872546.065207,0.009092582971788943,-5285.104205764587,2806.913354404411,-5285.104205764587,False,-5291.460916343186,2813.913351734123,-5291.460916343186,False,-1.0096859874452804,-1.0109003971044987,-0.001214409659218374,0.09543787929891695,95.43787929891695,2810.6063792481555,3.4055766235696883
95,0.9866733539383858,1785872546.074463,0.009231792064383626,-5298.039727053214,2806.913354404411,-5298.039727053214,False,-5293.306203197116,2813.913351734123,-5293.306203197116,False,-1.0121572375998527,-1.01125292757631,0.0009043100235426316,-0.12694248785544124,-126.94248785544124,2810.383998881001,-4.529777614025165
96,0.995914228959009,1785872546.0836911,0.009203542023897171,-5292.982744444785,2806.913354404411,-5292.982744444785,False,-5290.219052786014,2813.913351734123,-5290.219052786014,False,-1.0111911328118115,-1.0106631468662484,0.0005279859455631364,-0.08744359269199574,-87.44359269199573,2810.4234977761644,-3.1203109010846326
97,1.005196770420298,1785872546.0930262,0.009307791013270617,-5300.768803680045,2806.913354404411,-5300.768803680045,False,-5308.05485985879,2813.913351734123,-5308.05485985879,False,-1.0126786105608192,-1.0140705658640645,-0.001391955303245318,0.11407303232393488,114.07303232393488,2810.6250144011806,4.070547827716775
98,1.014852249471005,1785872546.103004,0.009946833015419543,-5300.561729376165,2806.913354404411,-5300.561729376165,False,-5296.158747745821,2813.913351734123,-5296.158747745821,False,-1.01263905031473,-1.011797888308825,0.0008411620059050051,-0.12031448535865728,-120.31448535865728,2810.390626883498,-4.2932659634119785
99,1.0246614369680174,1785872546.1125288,0.009382791933603585,-5299.347557844545,2806.913354404411,-5299.347557844545,False,-5308.014591802426,2813.913351734123,-5308.014591802426,False,-1.012407090464157,-1.014062872904632,-0.0016557824404750399,0.14176427251951051,141.7642725195105,2810.652705641376,5.058673726788128
100,1.0340465619810857,1785872546.121886,0.009328042040579021,-5291.142373995171,2806.913354404411,-5291.142373995171,False,-5290.995176819391,2813.913351734123,-5290.995176819391,False,-1.010839541588188,-1.0108114204916134,2.8121096574462712e-05,-0.03497788448617922,-34.97788448617922,2810.4759634843704,-1.2481403256558385
101,1.0432066869107075,1785872546.130837,0.008905541966669261,-5306.758437509551,2806.913354404411,-5306.758437509551,False,-5312.109274994651,2813.913351734123,-5312.109274994651,False,-1.0138228925110189,-1.0148451364289173,-0.0010222439178984022,0.07526820397238382,75.26820397238382,2810.586209572829,2.68584798645389
102,1.0522123329574242,1785872546.139906,0.00903875008225441,-5307.004022373689,2806.913354404411,-5307.004022373689,False,-5315.680967081334,2813.913351734123,-5315.680967081334,False,-1.0138698099579402,-1.0155274857849543,-0.001657675827014149,0.14196300196784578,141.96300196784577,2810.652904370824,5.065765128741285
103,1.0615643744240515,1785872546.149547,0.009610083070583642,-5309.510146101415,2806.913354404411,-5309.510146101415,False,-5306.7320078246785,2813.913351734123,-5306.7320078246785,False,-1.014348589166859,-1.0138178432856053,0.0005307458812537913,-0.08773327495492278,-87.73327495492278,2810.4232080939014,-3.130647835959277
104,1.071101228473708,1785872546.158975,0.009395875036716461,-5300.524279426598,2806.913354404411,-5300.524279426598,False,-5297.6434177950305,2813.913351734123,-5297.6434177950305,False,-1.0126318957369134,-1.012081525203445,0.0005503705334684028,-0.08979307427631049,-89.79307427631049,2810.4211482945802,-3.2041490963570687
105,1.0803529164404608,1785872546.168052,0.009048082982189953,-5296.2560350887925,2806.913354404411,-5296.2560350887925,False,-5295.23722988049,2813.913351734123,-5295.23722988049,False,-1.0118164744450922,-1.011621838104405,0.00019463634068705993,-0.052455289082856085,-52.45528908285608,2810.4584860797736,-1.8717987825740823
106,1.0895067914389074,1785872546.177283,0.009201083099469543,-5296.30858422227,2806.913354404411,-5296.30858422227,False,-5299.397507412048,2813.913351734123,-5299.397507412048,False,-1.011826513627227,-1.0124166330155284,-0.0005901193883013356,0.029912505278457187,29.912505278457186,2810.540853874135,1.0673888552118609
107,1.098801520478446,1785872546.186647,0.00933237501885742,-5289.682405171623,2806.913354404411,-5289.682405171623,False,-5296.842172265184,2813.913351734123,-5296.842172265184,False,-1.0105606237076974,-1.0119284522738503,-0.0013678285661529177,0.1115406951315731,111.54069513157309,2810.622482063988,3.9801846678408896
108,1.1081589374225587,1785872546.195989,0.00930537492968142,-5284.166978940612,2806.913354404411,-5284.166978940612,False,-5292.37472109301,2813.913351734123,-5292.37472109301,False,-1.0095069361429063,-1.0110749737666112,-0.0015680376237048321,0.132554595218631,132.554595218631,2810.643495964075,4.730038367778725
109,1.1176298124482855,1785872546.2055879,0.009557625045999885,-5289.38608368738,2806.913354404411,-5289.38608368738,False,-5289.9854601583265,2813.913351734123,-5289.9854601583265,False,-1.0105040133479446,-1.0106185204608336,-0.00011450711288896187,-0.0200076579644186,-20.0076579644186,2810.490933710892,-0.7139472582221881
110,1.1269849994569086,1785872546.2146912,0.009059917065314949,-5301.848537457592,2806.913354404411,-5301.848537457592,False,-5307.5926949292425,2813.913351734123,-5307.5926949292425,False,-1.0128848869222524,-1.0139822721549747,-0.0010973852327222922,0.0831550203903171,83.15502039031709,2810.5940963892467,2.967278774989905
111,1.1361704789451323,1785872546.223974,0.009248958085663617,-5311.270327352752,2806.913354404411,-5311.270327352752,False,-5316.433380199896,2813.913351734123,-5316.433380199896,False,-1.014684860747446,-1.0156712295888617,-0.0009863688414157856,0.07150276357703216,71.50276357703216,2810.5824441324335,2.5514831422006905
112,1.1454162079608068,1785872546.233175,0.009161165915429592,-5310.217961610171,2806.913354404411,-5310.217961610171,False,-5319.011824128129,2813.913351734123,-5319.011824128129,False,-1.0144838128773221,-1.0161638251181815,-0.001680012240859341,0.14430742721306394,144.30742721306393,2810.6552487960694,5.149422895127889
113,1.1544864369207062,1785872546.242118,0.008905707974918187,-5310.039739279275,2806.913354404411,-5310.039739279275,False,-5311.791143747899,2813.913351734123,-5311.791143747899,False,-1.014449764619587,-1.0147843594509225,-0.0003345948313355773,0.003092702141049972,3.092702141049972,2810.5140340709977,0.11035905441942521
114,1.1637061244691722,1785872546.251612,0.009460667031817138,-5304.722537213071,2806.913354404411,-5304.722537213071,False,-5300.426175994131,2813.913351734123,-5300.426175994131,False,-1.0134339465373614,-1.0126131536918703,0.0008207928454910807,-0.11817654261506051,-118.17654261506051,2810.3927648262415,-4.216976256603644
115,1.1731659164652228,1785872546.2610419,0.009403666947036982,-5303.652474248862,2806.913354404411,-5303.652474248862,False,-5309.46952807409,2813.913351734123,-5309.46952807409,False,-1.0132295177241193,-1.0143408293476708,-0.001111311623551492,0.08461673140897187,84.61673140897187,2810.5955581002654,3.0194380320072747
116,1.1825223954510875,1785872546.270329,0.009256208897568285,-5293.068546932787,2806.913354404411,-5293.068546932787,False,-5293.964113457836,2813.913351734123,-5293.964113457836,False,-1.0112075248386196,-1.0113786172023578,-0.00017109236373813452,-0.014068482073551158,-14.06848207355116,2810.496872886783,-0.5020154893502412
117,1.1919244374730624,1785872546.279837,0.009474875056184828,-5293.993828896292,2806.913354404411,-5293.993828896292,False,-5296.100452364214,2813.913351734123,-5296.100452364214,False,-1.0113842941503708,-1.0117867513420502,-0.0004024571916794173,0.01021552104532255,10.21552104532255,2810.5211568899017,0.3645275851171335
118,1.2014269994106144,1785872546.2893372,0.009471833007410169,-5302.922414952472,2806.913354404411,-5302.922414952472,False,-5299.575586086744,2813.913351734123,-5299.575586086744,False,-1.013090044477638,-1.0124506538286482,0.0006393906489898793,-0.099136606662809,-99.136606662809,2810.4118047621937,-3.537560900043142
119,1.2109426869428717,1785872546.2988741,0.009503207984380424,-5300.615621847968,2806.913354404411,-5300.615621847968,False,-5309.216722193355,2813.913351734123,-5309.216722193355,False,-1.0126493461332209,-1.01429253237085,-0.0016431862376291573,0.14044217774859308,140.44217774859308,2810.6513835466053,5.011496494026302
120,1.2204659789567813,1785872546.308373,0.009462707908824086,-5316.730449002047,2806.913354404411,-5316.730449002047,False,-5320.17271907571,2813.913351734123,-5320.17271907571,False,-1.0157279827190102,-1.0163856068117554,-0.0006576240927451682,0.0369977846955547,36.9977846955547,2810.547939153552,1.3202178381228484
121,1.2298058124724776,1785872546.3175611,0.009156374959275126,-5293.993049484978,2806.913354404411,-5293.993049484978,False,-5300.321232081181,2813.913351734123,-5300.321232081181,False,-1.011384145248731,-1.012593104815964,-0.0012089595672328812,0.09486583880360258,94.86583880360259,2810.6058072076603,3.3851641023266694
122,1.2390649159788154,1785872546.326886,0.009296500007621944,-5297.501615368157,2806.913354404411,-5297.501615368157,False,-5298.770937127488,2813.913351734123,-5298.770937127488,False,-1.01205443473979,-1.0122969306952259,-0.0002424959554359063,-0.006573976279751198,-6.573976279751198,2810.5043673925766,-0.23458379530942045
123,1.24825385393342,1785872546.335941,0.009029958047904074,-5288.886867683467,2806.913354404411,-5288.886867683467,False,-5294.052217501604,2813.913351734123,-5294.052217501604,False,-1.0104086412636422,-1.0113954489269494,-0.0009868076633072764,0.07154882222940562,71.54882222940562,2810.582490191086,2.5531266853199264
124,1.2574126869440079,1785872546.345207,0.009241957915946841,-5295.828424060886,2806.913354404411,-5295.828424060886,False,-5298.400293425437,2813.913351734123,-5298.400293425437,False,-1.0117347820420393,-1.012226121542232,-0.0004913395001926446,0.019544589237553065,19.544589237553065,2810.5304859580942,0.6974232528387477
125,1.266679728985764,1785872546.354471,0.009243041975423694,-5285.509200110036,2806.913354404411,-5285.509200110036,False,-5284.9973224928935,2813.913351734123,-5284.9973224928935,False,-1.0097633590730997,-1.009665568067058,9.779100604156987e-05,-0.042290423361881845,-42.29042336188184,2810.4686509454946,-1.50907876683849
126,1.276059457915835,1785872546.363969,0.009480834007263184,-5287.507008588807,2806.913354404411,-5287.507008588807,False,-5289.448325029802,2813.913351734123,-5289.448325029802,False,-1.0101450278440607,-1.010515904165767,-0.0003708763217062927,0.0069007996516337305,6.90079965163373,2810.517842168508,0.2462460623620372
